Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1405.957455    1382.055992    23.901463      20.341000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      20.380000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      20.353000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      20.638000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      20.271000      0              
avg            16.000000      1405.745804    1388.438823    17.306981      20.396000      0              
lr111          13.000000      1310.553632    1276.788041    33.765590      25.030000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       24.759000      0              
lr111          14.000000      1309.291140    1287.278043    22.013097      24.862000      0              
lr111          13.000000      1309.145606    1302.020784    7.124823       25.088000      0              
lr111          14.000000      1309.381858    1288.356739    21.025119      24.887000      0              
avg            13.400000      1308.658408    1290.570350    18.088058      24.925000      0              
LR1_2_2        19.000000      4292.262523    4229.226837    63.035686      122.935000     0              
LR1_2_2        18.000000      4318.604327    4222.076091    96.528236      126.117000     0              
LR1_2_2        19.000000      4281.440446    4221.653534    59.786912      132.496000     0              
LR1_2_2        18.000000      4334.304160    4227.437078    106.867082     124.700000     0              
LR1_2_2        19.000000      4289.190072    4226.154386    63.035686      131.661000     0              
avg            18.600000      4303.160306    4225.309585    77.850721      127.581000     0              
LR1_2_7        14.000000      3269.048445    3161.637694    107.410751     233.184000     0              
LR1_2_7        14.000000      3253.867169    3069.119529    184.747641     231.377000     0              
LR1_2_7        14.000000      3283.703800    3194.895591    88.808209      240.628000     0              
LR1_2_7        14.000000      3253.389396    3074.793065    178.596332     233.379000     0              
LR1_2_7        15.000000      3213.519512    3128.389014    85.130498      224.737000     0              
avg            14.200000      3254.705665    3125.766979    128.938686     232.661000     0              
lr202          6.000000       1387.375228    1364.219244    23.155984      90.559000      0              
lr202          6.000000       1416.607123    1409.693894    6.913229       88.974000      0              
lr202          5.000000       1396.033556    1379.907646    16.125910      94.470000      0              
lr202          5.000000       1393.016071    1386.134251    6.881820       91.463000      0              
lr202          5.000000       1394.667328    1371.511344    23.155984      93.370000      0              
avg            5.400000       1397.539861    1382.293276    15.246585      91.767000      0              
lr203          4.000000       1146.568543    1128.182735    18.385808      217.903000     0              
lr203          5.000000       1193.643263    1179.824496    13.818767      190.611000     0              
lr203          5.000000       1185.764183    1176.658656    9.105527       129.268000     0              
lr203          5.000000       1183.202769    1178.635728    4.567041       136.484000     0              
lr203          4.000000       1178.311133    1173.744092    4.567041       134.513000     0              
avg            4.600000       1177.497978    1167.409141    10.088837      161.755000     0              
