Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1405.692891    1390.034531    15.658360      21.219000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      21.208000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      21.624000      0              
lr110          16.000000      1406.481845    1391.635237    14.846608      21.418000      0              
lr110          16.000000      1408.918571    1394.071963    14.846608      21.577000      0              
avg            16.000000      1406.495818    1391.162159    15.333659      21.409000      0              
lr111          14.000000      1309.291140    1287.278043    22.013097      26.399000      0              
lr111          13.000000      1309.570045    1297.858648    11.711397      26.299000      0              
lr111          13.000000      1305.390327    1298.878664    6.511663       26.353000      0              
lr111          13.000000      1306.907621    1303.940212    2.967409       26.298000      0              
lr111          13.000000      1309.145606    1302.020784    7.124823       26.839000      0              
avg            13.200000      1308.060948    1297.995270    10.065678      26.437000      0              
LR1_2_2        19.000000      4264.829255    4211.366912    53.462344      126.317000     0              
LR1_2_2        19.000000      4265.937218    4209.570904    56.366313      127.139000     0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      132.127000     0              
LR1_2_2        19.000000      4270.916433    4214.550120    56.366313      129.488000     0              
LR1_2_2        19.000000      4270.916433    4214.550120    56.366313      130.947000     0              
avg            19.000000      4267.092821    4211.307302    55.785519      129.203000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     237.794000     0              
LR1_2_7        14.000000      3253.867169    3069.119529    184.747641     240.187000     0              
LR1_2_7        15.000000      3223.529579    3099.576546    123.953033     232.044000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     233.893000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     231.821000     0              
avg            14.800000      3228.804709    3095.688406    133.116303     235.147000     0              
lr202          6.000000       1389.376469    1373.250559    16.125910      104.195000     0              
lr202          5.000000       1394.032315    1370.876331    23.155984      104.481000     0              
lr202          6.000000       1393.463440    1366.702243    26.761196      102.153000     0              
lr202          6.000000       1387.375228    1364.219244    23.155984      107.450000     0              
lr202          6.000000       1387.375228    1364.219244    23.155984      106.930000     0              
avg            5.800000       1390.324536    1367.853524    22.471012      105.041000     0              
lr203          5.000000       1191.253913    1186.686872    4.567041       109.589000     0              
lr203          5.000000       1185.430404    1167.044596    18.385808      114.004000     0              
lr203          4.000000       1141.388766    1123.002958    18.385808      201.532000     0              
lr203          4.000000       1141.388766    1123.002958    18.385808      209.306000     0              
lr203          4.000000       1143.970514    1125.584706    18.385808      212.132000     0              
avg            4.400000       1160.686473    1145.064418    15.622055      169.312000     0              
