Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
LR1_2_1        20.000000      14495.264570   4802.199699    88.665474      89.320000      0              
LR1_2_1        20.000000      14495.264570   4802.199699    88.665474      87.641000      0              
LR1_2_1        20.000000      14495.264570   4802.199699    88.665474      91.385000      0              
LR1_2_1        20.000000      14495.264570   4802.199699    88.665474      91.840000      0              
LR1_2_1        20.000000      14495.264570   4802.199699    88.665474      105.125000     0              
avg            20.000000      14495.264570   4802.199699    88.665474      93.062000      0              
LR1_2_10       14.000000      10178.061283   3340.420395    156.800097     209.477000     0              
LR1_2_10       14.000000      10132.366445   3343.532813    101.768008     208.978000     0              
LR1_2_10       15.000000      10162.410072   3352.585848    104.652527     204.329000     0              
LR1_2_10       14.000000      10209.225429   3350.808444    156.800097     202.119000     0              
LR1_2_10       14.000000      10159.281766   3337.115517    147.935214     194.472000     0              
avg            14.200000      10168.268999   3344.892603    133.591188     203.875000     0              
LR1_2_2        18.000000      12938.485685   4221.059847    275.306144     131.660000     0              
LR1_2_2        18.000000      12938.485685   4221.059847    275.306144     131.489000     0              
LR1_2_2        19.000000      12926.250495   4250.697241    174.158771     127.661000     0              
LR1_2_2        19.000000      12872.239138   4233.559088    171.561874     127.682000     0              
LR1_2_2        20.000000      12916.614893   4262.808718    128.188738     128.726000     0              
avg            18.800000      12918.415179   4237.836948    204.904334     129.443000     0              
LR1_2_3        14.000000      10409.208238   3355.690181    342.137696     231.528000     0              
LR1_2_3        14.000000      10402.997736   3353.220237    343.337026     234.066000     0              
LR1_2_3        14.000000      10400.017286   3352.226753    343.337026     238.803000     0              
LR1_2_3        14.000000      10400.676764   3351.964556    344.783095     234.930000     0              
LR1_2_3        15.000000      10396.489917   3392.811381    218.055774     234.660000     0              
avg            14.200000      10401.877988   3361.182622    318.330124     234.797000     0              
LR1_2_4        12.000000      8837.798943    2910.838407    105.283722     337.413000     0              
LR1_2_4        12.000000      8870.399854    2921.573346    105.679816     331.641000     0              
LR1_2_4        12.000000      8837.798943    2910.838407    105.283722     338.664000     0              
LR1_2_4        12.000000      8843.822367    2912.513752    106.281110     340.211000     0              
LR1_2_4        12.000000      8837.798943    2910.838407    105.283722     338.947000     0              
avg            12.000000      8845.523810    2913.320464    105.562418     337.375000     0              
LR1_2_5        18.000000      12739.780146   4147.402169    297.573639     132.927000     0              
LR1_2_5        18.000000      12739.780146   4147.402169    297.573639     129.720000     0              
LR1_2_5        18.000000      12739.780146   4147.402169    297.573639     130.845000     0              
LR1_2_5        18.000000      12739.780146   4147.402169    297.573639     132.728000     0              
LR1_2_5        18.000000      12739.780146   4147.402169    297.573639     131.937000     0              
avg            18.000000      12739.780146   4147.402169    297.573639     131.631000     0              
LR1_2_6        16.000000      11734.488088   3848.426526    189.208511     182.933000     0              
LR1_2_6        18.000000      11661.258193   3864.063190    69.068622      184.591000     0              
LR1_2_6        16.000000      11717.934353   3847.467884    175.530703     182.219000     0              
LR1_2_6        16.000000      11717.934353   3847.467884    175.530703     184.467000     0              
LR1_2_6        16.000000      11717.934353   3847.467884    175.530703     183.118000     0              
avg            16.400000      11709.909868   3850.978673    156.973848     183.465000     0              
LR1_2_7        15.000000      9835.849291    3254.282913    73.000551      209.230000     0              
LR1_2_7        16.000000      9820.025545    3249.008331    73.000551      205.700000     0              
LR1_2_7        15.000000      9829.945336    3245.579692    93.206261      197.813000     0              
LR1_2_7        15.000000      9835.849291    3254.282913    73.000551      194.595000     0              
LR1_2_7        16.000000      9928.794324    3285.264591    73.000551      188.003000     0              
avg            15.400000      9850.092758    3257.683688    77.041693      199.068000     0              
LR1_2_8        10.000000      7829.129229    2539.878600    209.493428     767.408000     0              
LR1_2_8        10.000000      7767.345615    2533.538766    166.729317     777.916000     0              
LR1_2_8        10.000000      7813.481429    2537.961478    199.596995     778.353000     0              
LR1_2_8        10.000000      7802.677139    2537.662235    189.690435     761.887000     0              
LR1_2_8        10.000000      7807.257233    2550.517487    155.704771     776.347000     0              
avg            10.000000      7803.978129    2539.911713    184.242989     772.382000     0              
LR1_2_9        16.000000      12083.050983   3921.846346    317.511946     249.219000     0              
LR1_2_9        16.000000      12083.050983   3921.846346    317.511946     250.796000     0              
LR1_2_9        16.000000      12083.050983   3921.846346    317.511946     248.286000     0              
LR1_2_9        16.000000      12083.050983   3921.846346    317.511946     249.317000     0              
LR1_2_9        16.000000      12083.050983   3921.846346    317.511946     250.198000     0              
avg            16.000000      12083.050983   3921.846346    317.511946     249.563000     0              
