Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr201          5.000000       1332.336326    1328.966457    3.369870       69.816000      0              
lr201          6.000000       1332.039069    1332.039069    0.000000       66.852000      0              
lr201          5.000000       1330.674690    1329.017714    1.656976       68.118000      0              
lr201          5.000000       1330.674690    1329.017714    1.656976       70.264000      0              
lr201          6.000000       1330.073216    1326.703346    3.369870       66.239000      0              
avg            5.400000       1331.159598    1329.148860    2.010738       68.257000      0              
lr202          6.000000       1408.662770    1406.963485    1.699285       72.781000      0              
lr202          6.000000       1394.374164    1392.674879    1.699285       72.960000      0              
lr202          6.000000       1394.374164    1392.674879    1.699285       73.436000      0              
lr202          6.000000       1394.374164    1392.674879    1.699285       72.170000      0              
lr202          5.000000       1413.996960    1412.077812    1.919148       75.621000      0              
avg            5.800000       1401.156444    1399.413186    1.743258       73.393000      0              
lr203          4.000000       1157.910689    1157.910689    0.000000       169.911000     0              
lr203          5.000000       1159.266878    1155.449211    3.817667       117.681000     0              
lr203          5.000000       1183.969202    1175.148603    8.820599       89.723000      0              
lr203          5.000000       1156.762915    1152.945248    3.817667       116.865000     0              
lr203          5.000000       1188.493395    1179.672796    8.820599       97.537000      0              
avg            4.800000       1169.280616    1164.225309    5.055306       118.343000     0              
lr204          4.000000       1111.173266    1111.173266    0.000000       138.203000     0              
lr204          4.000000       1111.173266    1111.173266    0.000000       139.139000     0              
lr204          4.000000       1130.212700    1130.212700    0.000000       138.979000     0              
lr204          4.000000       1111.173266    1111.173266    0.000000       137.862000     0              
lr204          4.000000       1111.173266    1111.173266    0.000000       136.815000     0              
avg            4.000000       1114.981153    1114.981153    0.000000       138.199000     0              
lr205          4.000000       1179.170177    1179.170177    0.000000       117.153000     0              
lr205          4.000000       1179.170177    1179.170177    0.000000       119.050000     0              
lr205          4.000000       1179.259160    1179.259160    0.000000       121.034000     0              
lr205          4.000000       1179.259160    1179.259160    0.000000       117.565000     0              
lr205          4.000000       1179.170177    1179.170177    0.000000       115.688000     0              
avg            4.000000       1179.205770    1179.205770    0.000000       118.098000     0              
lr206          6.000000       1207.568219    1207.568219    0.000000       62.777000      0              
lr206          5.000000       1227.016506    1226.440623    0.575882       78.134000      0              
lr206          5.000000       1224.725525    1224.725525    0.000000       79.532000      0              
lr206          5.000000       1233.037084    1233.037084    0.000000       82.106000      0              
lr206          5.000000       1223.475314    1223.475314    0.000000       80.674000      0              
avg            5.200000       1223.164530    1223.049353    0.115176       76.644000      0              
lr207          4.000000       1226.304105    1226.304105    0.000000       110.105000     0              
lr207          4.000000       1226.304105    1226.304105    0.000000       111.743000     0              
lr207          4.000000       1226.304105    1226.304105    0.000000       109.229000     0              
lr207          4.000000       1226.304105    1226.304105    0.000000       109.709000     0              
lr207          4.000000       1226.304105    1226.304105    0.000000       109.522000     0              
avg            4.000000       1226.304105    1226.304105    0.000000       110.061000     0              
lr208          5.000000       1066.194710    1064.656277    1.538433       149.500000     0              
lr208          5.000000       1066.194710    1064.656277    1.538433       147.348000     0              
lr208          4.000000       1082.171870    1076.984230    5.187640       157.343000     0              
lr208          5.000000       1066.194710    1064.656277    1.538433       149.239000     0              
lr208          5.000000       1066.194710    1064.656277    1.538433       147.757000     0              
avg            4.800000       1069.390142    1067.121868    2.268275       150.237000     0              
lr209          5.000000       1116.495016    1109.374529    7.120487       103.300000     0              
lr209          5.000000       1136.569576    1133.357406    3.212170       91.832000      0              
lr209          4.000000       1129.377412    1126.374364    3.003048       121.620000     0              
lr209          5.000000       1104.427895    1094.304360    10.123535      112.262000     0              
lr209          5.000000       1128.932098    1124.952027    3.980071       88.709000      0              
avg            4.800000       1123.160399    1117.672537    5.487862       103.544000     0              
lr210          4.000000       1082.417251    1082.417251    0.000000       134.972000     0              
lr210          4.000000       1082.417251    1082.417251    0.000000       133.925000     0              
lr210          4.000000       1082.417251    1082.417251    0.000000       134.301000     0              
lr210          4.000000       1082.781800    1082.781800    0.000000       135.795000     0              
lr210          4.000000       1082.417251    1082.417251    0.000000       127.541000     0              
avg            4.000000       1082.490161    1082.490161    0.000000       133.306000     0              
lr211          6.000000       1371.510328    1371.510328    0.000000       63.154000      0              
lr211          6.000000       1382.510592    1371.547007    10.963586      64.152000      0              
lr211          6.000000       1382.510592    1371.547007    10.963586      62.352000      0              
lr211          6.000000       1375.380772    1368.725265    6.655507       64.194000      0              
lr211          6.000000       1382.510592    1371.547007    10.963586      63.817000      0              
avg            6.000000       1378.884575    1370.975322    7.909253       63.533000      0
