Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr101          20.000000      1690.153033    1690.153033    0.000000       17.785000      0              
lr101          20.000000      1690.153033    1690.153033    0.000000       15.254000      0              
lr101          20.000000      1690.153033    1690.153033    0.000000       14.085000      0              
lr101          20.000000      1690.153033    1690.153033    0.000000       14.355000      0              
lr101          20.000000      1690.153033    1690.153033    0.000000       16.040000      0              
avg            20.000000      1690.153033    1690.153033    0.000000       15.503000      0              
lr102          17.000000      1497.137068    1483.933715    13.203353      22.440000      0              
lr102          17.000000      1497.137068    1483.933715    13.203353      21.297000      0              
lr102          17.000000      1497.137068    1483.933715    13.203353      21.494000      0              
lr102          17.000000      1497.137068    1483.933715    13.203353      22.453000      0              
lr102          17.000000      1497.137068    1483.933715    13.203353      21.104000      0              
avg            17.000000      1497.137068    1483.933715    13.203353      21.757000      0              
lr103          13.000000      1317.459286    1317.459286    0.000000       24.106000      0              
lr103          13.000000      1317.459286    1317.459286    0.000000       22.404000      0              
lr103          13.000000      1317.459286    1317.459286    0.000000       22.406000      0              
lr103          13.000000      1317.459286    1317.459286    0.000000       22.199000      0              
lr103          13.000000      1317.459286    1317.459286    0.000000       26.282000      0              
avg            13.000000      1317.459286    1317.459286    0.000000       23.479000      0              
lr104          10.000000      1029.998226    1029.998226    0.000000       34.706000      0              
lr104          9.000000       1013.389290    1013.389290    0.000000       30.487000      0              
lr104          10.000000      1025.952056    1025.351868    0.600188       30.245000      0              
lr104          9.000000       1013.389290    1013.389290    0.000000       31.732000      0              
lr104          9.000000       1013.389290    1013.389290    0.000000       33.454000      0              
avg            9.400000       1019.223630    1019.103593    0.120038       32.124000      0              
lr105          14.000000      1382.779336    1382.779336    0.000000       21.790000      0              
lr105          14.000000      1382.779336    1382.779336    0.000000       19.496000      0              
lr105          14.000000      1382.779336    1382.779336    0.000000       18.568000      0              
lr105          14.000000      1382.779336    1382.779336    0.000000       19.922000      0              
lr105          14.000000      1382.779336    1382.779336    0.000000       19.240000      0              
avg            14.000000      1382.779336    1382.779336    0.000000       19.803000      0              
lr106          15.000000      1412.680391    1408.237547    4.442844       19.548000      0              
lr106          15.000000      1412.680391    1408.237547    4.442844       19.406000      0              
lr106          15.000000      1412.680391    1408.237547    4.442844       20.816000      0              
lr106          15.000000      1412.680391    1408.237547    4.442844       19.798000      0              
lr106          15.000000      1412.680391    1408.237547    4.442844       19.708000      0              
avg            15.000000      1412.680391    1408.237547    4.442844       19.855000      0              
lr107          14.000000      1396.266452    1396.266452    0.000000       25.322000      0              
lr107          14.000000      1393.854478    1393.159456    0.695022       20.948000      0              
lr107          14.000000      1393.854478    1393.159456    0.695022       21.507000      0              
lr107          14.000000      1393.854478    1393.159456    0.695022       21.738000      0              
lr107          14.000000      1393.854478    1393.159456    0.695022       20.654000      0              
avg            14.000000      1394.336873    1393.780855    0.556017       22.033000      0              
lr108          11.000000      1166.575557    1153.971532    12.604025      25.091000      0              
lr108          11.000000      1166.575557    1153.971532    12.604025      24.655000      0              
lr108          11.000000      1171.169167    1146.829050    24.340117      24.097000      0              
lr108          11.000000      1166.209474    1153.566541    12.642933      24.315000      0              
lr108          11.000000      1166.575557    1153.971532    12.604025      24.300000      0              
avg            11.000000      1167.421062    1152.462037    14.959025      24.491000      0              
lr109          13.000000      1306.015391    1305.915084    0.100307       20.772000      0              
lr109          13.000000      1306.307171    1306.206864    0.100307       21.811000      0              
lr109          13.000000      1306.015391    1305.915084    0.100307       20.530000      0              
lr109          13.000000      1307.304465    1307.204157    0.100307       19.834000      0              
lr109          13.000000      1306.015391    1305.915084    0.100307       20.751000      0              
avg            13.000000      1306.331562    1306.231254    0.100307       20.739000      0              
lr110          16.000000      1408.831518    1393.994108    14.837410      18.602000      0              
lr110          16.000000      1405.566085    1390.728675    14.837410      18.238000      0              
lr110          16.000000      1406.035878    1391.198467    14.837410      18.138000      0              
lr110          16.000000      1408.831518    1393.994108    14.837410      18.196000      0              
lr110          16.000000      1408.831518    1393.994108    14.837410      18.427000      0              
avg            16.000000      1407.619303    1392.781893    14.837410      18.320000      0              
lr111          13.000000      1314.591912    1314.591912    0.000000       24.439000      0              
lr111          13.000000      1314.591912    1314.591912    0.000000       25.080000      0              
lr111          13.000000      1314.591912    1314.591912    0.000000       24.461000      0              
lr111          13.000000      1314.591912    1314.591912    0.000000       24.309000      0              
lr111          13.000000      1314.591912    1314.591912    0.000000       24.144000      0              
avg            13.000000      1314.591912    1314.591912    0.000000       24.486000      0              
lr112          20.000000      1727.692167    1677.032918    50.659249      14.154000      0              
lr112          20.000000      1727.692167    1677.032918    50.659249      14.366000      0              
lr112          20.000000      1727.692167    1677.032918    50.659249      14.566000      0              
lr112          20.000000      1728.315762    1680.993694    47.322068      14.335000      0              
lr112          20.000000      1727.692167    1677.032918    50.659249      14.449000      0              
avg            20.000000      1727.816886    1677.825073    49.991813      14.374000      0                            
