Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1405.692891    1390.034531    15.658360      21.125000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      21.439000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      21.083000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      21.652000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      21.678000      0              
avg            16.000000      1405.692891    1390.034531    15.658360      21.395000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.675000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.258000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.198000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.429000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.174000      0              
avg            13.000000      1304.919804    1298.408141    6.511663       26.346000      0              
LR1_2_2        19.000000      4292.262523    4229.226837    63.035686      130.026000     0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      125.562000     0              
LR1_2_2        19.000000      4270.916433    4214.550120    56.366313      127.241000     0              
LR1_2_2        19.000000      4287.283308    4224.247621    63.035686      127.293000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      124.142000     0              
avg            19.000000      4275.016767    4216.563498    58.453269      126.852000     0              
LR1_2_7        15.000000      3222.639698    3103.826899    118.812799     232.276000     0              
LR1_2_7        15.000000      3222.536701    3119.428719    103.107982     232.665000     0              
LR1_2_7        15.000000      3222.639698    3103.826899    118.812799     236.241000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     233.795000     0              
LR1_2_7        15.000000      3221.731159    3108.922187    112.808971     235.097000     0              
avg            15.000000      3222.351237    3107.850671    114.500566     234.014000     0              
lr202          5.000000       1394.032315    1370.876331    23.155984      106.162000     0              
lr202          5.000000       1396.033556    1379.907646    16.125910      102.151000     0              
lr202          6.000000       1387.375228    1364.219244    23.155984      92.283000      0              
lr202          5.000000       1393.016071    1386.134251    6.881820       94.496000      0              
lr202          5.000000       1394.032315    1370.876331    23.155984      103.407000     0              
avg            5.200000       1392.897897    1374.402761    18.495136      99.699000      0              
lr203          5.000000       1185.430404    1167.044596    18.385808      114.401000     0              
lr203          4.000000       1154.327057    1132.123582    22.203475      192.963000     0              
lr203          5.000000       1163.275788    1157.972353    5.303435       139.052000     0              
lr203          4.000000       1149.903512    1126.979218    22.924294      202.236000     0              
lr203          4.000000       1157.910689    1157.910689    0.000000       190.232000     0              
avg            4.400000       1162.169490    1148.406088    13.763402      167.776000     0              
