Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1409.340778    1393.682417    15.658360      23.314000      0              
lr110          16.000000      1406.481845    1391.635237    14.846608      22.363000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      23.657000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      24.138000      0              
lr110          16.000000      1403.645935    1380.820273    22.825663      22.580000      0              
avg            16.000000      1404.864695    1387.935225    16.929470      23.210000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       28.518000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       28.408000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       27.852000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       29.100000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       28.262000      0              
avg            13.000000      1304.919804    1298.408141    6.511663       28.428000      0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      145.829000     0              
LR1_2_2        19.000000      4270.916433    4214.550120    56.366313      149.368000     0              
LR1_2_2        19.000000      4287.283308    4224.247621    63.035686      146.844000     0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      165.953000     0              
LR1_2_2        19.000000      4284.210856    4221.175170    63.035686      160.967000     0              
avg            19.000000      4273.628026    4214.593964    59.034062      153.792000     0              
LR1_2_7        15.000000      3222.161925    3109.500435    112.661490     282.616000     0              
LR1_2_7        15.000000      3235.813884    3108.056450    127.757435     292.845000     0              
LR1_2_7        15.000000      3223.529579    3099.576546    123.953033     287.443000     0              
LR1_2_7        15.000000      3224.031309    3109.492939    114.538370     286.618000     0              
LR1_2_7        15.000000      3238.833934    3127.579467    111.254467     340.655000     0              
avg            15.000000      3228.874126    3110.841167    118.032959     298.035000     0              
lr202          5.000000       1394.032315    1370.876331    23.155984      145.173000     0              
lr202          5.000000       1396.033556    1379.907646    16.125910      141.074000     0              
lr202          5.000000       1393.016071    1386.134251    6.881820       110.062000     0              
lr202          6.000000       1395.374931    1379.280430    16.094500      173.177000     0              
lr202          5.000000       1394.667328    1371.511344    23.155984      124.896000     0              
avg            5.200000       1394.624840    1377.542000    17.082839      138.876000     0              
lr203          4.000000       1142.128131    1123.742323    18.385808      219.683000     0              
lr203          4.000000       1158.288709    1158.288709    0.000000       190.420000     0              
lr203          4.000000       1143.970514    1125.584706    18.385808      213.714000     0              
lr203          4.000000       1149.057920    1126.133626    22.924294      211.804000     0              
lr203          4.000000       1146.788755    1128.402947    18.385808      208.566000     0              
avg            4.000000       1148.046806    1132.430462    15.616343      208.837000     0              
