Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1414.246220    1395.900969    18.345251      21.184000      0              
lr110          15.000000      1410.727688    1370.904107    39.823582      20.185000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      20.217000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      20.459000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      20.851000      0              
avg            15.800000      1408.410516    1387.381734    21.028783      20.579000      0              
lr111          13.000000      1338.290909    1307.170326    31.120583      26.381000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       25.568000      0              
lr111          14.000000      1309.381858    1288.356739    21.025119      25.468000      0              
lr111          13.000000      1309.145606    1302.020784    7.124823       25.761000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       25.593000      0              
avg            13.200000      1313.331596    1298.872826    14.458770      25.754000      0              
LR1_2_2        18.000000      4320.568816    4226.944550    93.624266      129.048000     0              
LR1_2_2        19.000000      4264.829255    4211.366912    53.462344      121.148000     0              
LR1_2_2        19.000000      4292.262523    4229.226837    63.035686      125.595000     0              
LR1_2_2        19.000000      4315.751588    4240.309894    75.441694      127.732000     0              
LR1_2_2        19.000000      4319.757934    4256.722248    63.035686      128.316000     0              
avg            18.800000      4302.634023    4232.914088    69.719935      126.367000     0              
LR1_2_7        15.000000      3216.079184    3124.944858    91.134326      236.229000     0              
LR1_2_7        15.000000      3214.755821    3139.473794    75.282027      234.061000     0              
LR1_2_7        15.000000      3214.641740    3129.511242    85.130498      234.620000     0              
LR1_2_7        14.000000      3267.695951    3169.914599    97.781352      245.346000     0              
LR1_2_7        14.000000      3245.983293    3104.766424    141.216869     247.059000     0              
avg            14.600000      3231.831198    3133.722184    98.109014      239.463000     0              
lr202          6.000000       1416.607123    1409.693894    6.913229       130.290000     0              
lr202          6.000000       1387.375228    1364.219244    23.155984      125.739000     0              
lr202          6.000000       1393.046586    1369.922011    23.124574      93.722000      0              
lr202          6.000000       1415.976663    1411.198772    4.777891       98.239000      0              
lr202          6.000000       1447.208767    1431.585695    15.623072      90.187000      0              
avg            6.000000       1412.042873    1397.323923    14.718950      107.635000     0              
lr203          5.000000       1183.202769    1178.635728    4.567041       145.166000     0              
lr203          5.000000       1196.872553    1187.767026    9.105527       124.124000     0              
lr203          4.000000       1232.473066    1232.473066    0.000000       154.175000     0              
lr203          4.000000       1143.970514    1125.584706    18.385808      227.938000     0              
lr203          5.000000       1188.256295    1179.150768    9.105527       136.582000     0              
avg            4.600000       1188.955039    1180.722259    8.232781       157.597000     0              
