Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
LR1_2_1        18.000000      14183.402009   4544.508263    549.877220     328.267000     0              
LR1_2_1        18.000000      14183.402009   4544.508263    549.877220     313.973000     0              
LR1_2_1        18.000000      14144.786511   4532.355693    547.719432     304.857000     0              
LR1_2_1        18.000000      14159.990787   4534.286206    557.132168     307.832000     0              
LR1_2_1        18.000000      14144.786511   4532.355693    547.719432     299.128000     0              
avg            18.000000      14163.273565   4537.602824    550.465095     310.811000     0              
LR1_2_10       12.000000      10048.615221   3231.599966    353.815324     505.618000     0              
LR1_2_10       12.000000      10066.958708   3230.252495    376.201224     506.989000     0              
LR1_2_10       13.000000      10039.123863   3251.233689    285.422796     487.937000     0              
LR1_2_10       12.000000      10060.986353   3259.912659    281.248377     508.257000     0              
LR1_2_10       12.000000      10062.391166   3242.242815    335.662721     525.136000     0              
avg            12.200000      10055.615062   3243.048325    326.470088     506.787000     0              
LR1_2_2        17.000000      12576.769379   3957.235346    705.063339     417.796000     0              
LR1_2_2        18.000000      12517.073708   4005.773945    499.751875     421.310000     0              
LR1_2_2        18.000000      12527.770747   4007.779866    504.431150     409.451000     0              
LR1_2_2        17.000000      12509.554295   3985.308600    553.628494     424.224000     0              
LR1_2_2        17.000000      12593.065014   4021.324188    529.092449     419.762000     0              
avg            17.400000      12544.846629   3995.484389    558.393462     418.508000     0              
LR1_2_3        14.000000      10307.407139   3276.269793    478.597760     615.166000     0              
LR1_2_3        14.000000      10304.368936   3277.540944    471.746104     619.497000     0              
LR1_2_3        14.000000      10304.750580   3276.621148    474.887137     621.908000     0              
LR1_2_3        14.000000      10308.274218   3276.116028    479.926135     619.344000     0              
LR1_2_3        14.000000      10304.750580   3276.621148    474.887137     617.904000     0              
avg            14.000000      10305.910291   3276.633812    476.008855     618.763000     0              
LR1_2_4        11.000000      8546.620080    2712.472491    409.202605     782.140000     0              
LR1_2_4        11.000000      8553.103461    2712.037427    416.991178     786.229000     0              
LR1_2_4        11.000000      8538.711717    2707.240180    416.991178     775.655000     0              
LR1_2_4        11.000000      8538.711717    2707.240180    416.991178     776.214000     0              
LR1_2_4        11.000000      8559.138571    2704.137574    446.725850     776.818000     0              
avg            11.000000      8547.257109    2708.625570    421.380398     779.411000     0              
LR1_2_5        16.000000      12495.756524   3954.243718    633.025370     423.523000     0              
LR1_2_5        16.000000      12495.756524   3954.243718    633.025370     431.246000     0              
LR1_2_5        16.000000      12495.756524   3954.243718    633.025370     426.526000     0              
LR1_2_5        16.000000      12495.756524   3954.243718    633.025370     418.952000     0              
LR1_2_5        16.000000      12501.725436   3963.839683    610.206386     419.826000     0              
avg            16.000000      12496.950306   3956.162911    628.461573     424.014000     0              
LR1_2_6        15.000000      11319.229492   3585.997703    561.236385     556.914000     0              
LR1_2_6        16.000000      11264.843230   3659.340299    286.822333     512.547000     0              
LR1_2_6        16.000000      11265.899966   3648.923979    319.128028     506.766000     0              
LR1_2_6        15.000000      11270.892203   3594.246460    488.152825     495.467000     0              
LR1_2_6        16.000000      11310.132480   3606.714041    489.990358     518.180000     0              
avg            15.600000      11286.199474   3619.044496    429.065986     517.974000     0              
LR1_2_7        13.000000      9520.399535    2989.984414    550.446293     549.313000     0              
LR1_2_7        13.000000      9517.607430    2989.834457    548.104058     542.545000     0              
LR1_2_7        13.000000      9517.607430    2989.834457    548.104058     542.678000     0              
LR1_2_7        13.000000      9517.607430    2989.834457    548.104058     542.987000     0              
LR1_2_7        13.000000      9517.607430    2989.834457    548.104058     546.963000     0              
avg            13.000000      9518.165851    2989.864449    548.572505     544.897000     0              
LR1_2_8        10.000000      7774.425697    2509.100337    247.124685     1005.497000    0              
LR1_2_8        10.000000      7774.440956    2509.187128    246.879571     1017.884000    0              
LR1_2_8        10.000000      7775.282773    2521.463129    210.893386     1006.754000    0              
LR1_2_8        10.000000      7787.195612    2513.438680    246.879571     1025.736000    0              
LR1_2_8        10.000000      7769.189390    2519.432001    210.893386     1033.307000    0              
avg            10.000000      7776.106886    2514.524255    232.534120     1017.835000    0              
LR1_2_9        15.000000      11887.246143   3785.436131    530.937750     358.557000     0              
LR1_2_9        16.000000      11876.691156   3850.237627    325.978274     358.166000     0              
LR1_2_9        16.000000      11831.213516   3835.394587    325.029756     358.445000     0              
LR1_2_9        15.000000      11887.246143   3785.436131    530.937750     358.929000     0              
LR1_2_9        16.000000      11839.236517   3857.578318    266.501563     356.153000     0              
avg            15.600000      11864.326695   3822.816559    395.877018     358.050000     0              
Average Time: 549.705
Fail percentage: 0
