Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1402.427458    1386.769098    15.658360      20.852000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      20.739000      0              
lr110          15.000000      1403.407088    1371.826609    31.580479      20.401000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      20.691000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      20.352000      0              
avg            15.800000      1404.582644    1385.739860    18.842784      20.607000      0              
lr111          14.000000      1309.291140    1287.278043    22.013097      25.887000      0              
lr111          13.000000      1310.644349    1277.866737    32.777612      26.031000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       25.141000      0              
lr111          13.000000      1309.145606    1302.020784    7.124823       25.422000      0              
lr111          13.000000      1309.145606    1302.020784    7.124823       25.256000      0              
avg            13.200000      1308.629301    1293.518898    15.110404      25.547000      0              
LR1_2_2        19.000000      4267.843982    4211.477669    56.366313      124.519000     0              
LR1_2_2        19.000000      4267.843982    4211.477669    56.366313      127.704000     0              
LR1_2_2        19.000000      4291.733483    4228.697797    63.035686      125.477000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      122.847000     0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      119.126000     0              
avg            19.000000      4270.408604    4213.289210    57.119394      123.934000     0              
LR1_2_7        15.000000      3221.731159    3108.922187    112.808971     225.681000     0              
LR1_2_7        14.000000      3253.867169    3069.119529    184.747641     234.068000     0              
LR1_2_7        14.000000      3253.389396    3074.793065    178.596332     233.918000     0              
LR1_2_7        14.000000      3253.867169    3069.119529    184.747641     233.513000     0              
LR1_2_7        14.000000      3253.867169    3069.119529    184.747641     233.281000     0              
avg            14.200000      3247.344413    3078.214768    169.129645     232.092000     0              
lr202          5.000000       1427.515564    1420.602335    6.913229       87.437000      0              
lr202          6.000000       1387.375228    1364.219244    23.155984      105.295000     0              
lr202          5.000000       1397.604455    1390.722635    6.881820       92.371000      0              
lr202          6.000000       1421.323535    1414.940259    6.383276       92.029000      0              
lr202          5.000000       1394.032315    1370.876331    23.155984      108.120000     0              
avg            5.400000       1405.570219    1392.272161    13.298058      97.050000      0              
lr203          4.000000       1174.949470    1161.130703    13.818767      169.465000     0              
lr203          5.000000       1177.808650    1159.422842    18.385808      116.841000     0              
lr203          5.000000       1202.953276    1184.567468    18.385808      125.335000     0              
lr203          5.000000       1163.275788    1157.972353    5.303435       150.722000     0              
lr203          5.000000       1177.808650    1159.422842    18.385808      117.063000     0              
avg            4.800000       1179.359167    1164.503242    14.855925      135.885000     0              
