Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr101          19.000000      1651.436859    1650.799240    0.212540       15.341000      0              
lr101          19.000000      1651.436859    1650.799240    0.212540       18.030000      0              
lr101          19.000000      1651.436859    1650.799240    0.212540       19.071000      0              
lr101          19.000000      1651.436859    1650.799240    0.212540       15.954000      0              
lr101          19.000000      1651.436859    1650.799240    0.212540       18.921000      0              
avg            19.000000      1651.436859    1650.799240    0.212540       17.463000      0              
lr102          17.000000      1505.289527    1493.863572    3.808652       28.925000      0              
lr102          17.000000      1505.289527    1493.863572    3.808652       28.538000      0              
lr102          17.000000      1505.289527    1493.863572    3.808652       29.191000      0              
lr102          17.000000      1505.289527    1493.863572    3.808652       28.039000      0              
lr102          17.000000      1505.289527    1493.863572    3.808652       34.150000      0              
avg            17.000000      1505.289527    1493.863572    3.808652       29.768000      0              
lr103          13.000000      1294.647288    1292.675510    0.657259       25.436000      0              
lr103          13.000000      1294.647288    1292.675510    0.657259       28.518000      0              
lr103          13.000000      1294.647288    1292.675510    0.657259       24.754000      0              
lr103          13.000000      1294.647288    1292.675510    0.657259       28.184000      0              
lr103          13.000000      1294.647288    1292.675510    0.657259       25.547000      0              
avg            13.000000      1294.647288    1292.675510    0.657259       26.487000      0              
lr104          9.000000       1013.389290    1013.389290    0.000000       41.107000      0              
lr104          9.000000       1013.389290    1013.389290    0.000000       42.278000      0              
lr104          9.000000       1013.389290    1013.389290    0.000000       41.181000      0              
lr104          9.000000       1013.389290    1013.389290    0.000000       42.017000      0              
lr104          10.000000      1029.998226    1029.998226    0.000000       41.445000      0              
avg            9.200000       1016.711077    1016.711077    0.000000       41.605000      0              
lr105          14.000000      1378.091763    1377.111018    0.326915       21.646000      0              
lr105          14.000000      1378.091763    1377.111018    0.326915       22.834000      0              
lr105          14.000000      1378.091763    1377.111018    0.326915       21.572000      0              
lr105          14.000000      1378.091763    1377.111018    0.326915       21.251000      0              
lr105          14.000000      1378.091763    1377.111018    0.326915       21.613000      0              
avg            14.000000      1378.091763    1377.111018    0.326915       21.783000      0              
lr106          14.000000      1412.245900    1380.414784    10.610372      24.137000      0              
lr106          14.000000      1412.245900    1380.414784    10.610372      24.318000      0              
lr106          14.000000      1412.245900    1380.414784    10.610372      23.919000      0              
lr106          14.000000      1412.245900    1380.414784    10.610372      24.311000      0              
lr106          14.000000      1412.245900    1380.414784    10.610372      24.249000      0              
avg            14.000000      1412.245900    1380.414784    10.610372      24.186000      0              
lr107          14.000000      1375.228267    1358.674624    5.517881       30.901000      0              
lr107          14.000000      1375.228267    1358.674624    5.517881       31.541000      0              
lr107          14.000000      1375.228267    1358.674624    5.517881       31.090000      0              
lr107          14.000000      1375.228267    1358.674624    5.517881       31.928000      0              
lr107          14.000000      1375.228267    1358.674624    5.517881       31.753000      0              
avg            14.000000      1375.228267    1358.674624    5.517881       31.442000      0              
lr108          11.000000      1176.414661    1176.414661    0.000000       29.987000      0              
lr108          11.000000      1176.414661    1176.414661    0.000000       29.501000      0              
lr108          11.000000      1176.414661    1176.414661    0.000000       29.789000      0              
lr108          11.000000      1186.745370    1166.783654    6.653905       29.882000      0              
lr108          11.000000      1176.414661    1176.414661    0.000000       29.312000      0              
avg            11.000000      1178.480803    1174.488460    1.330781       29.694000      0              
lr109          13.000000      1297.848550    1292.135528    1.904341       28.093000      0              
lr109          13.000000      1297.848550    1292.135528    1.904341       27.605000      0              
lr109          13.000000      1297.848550    1292.135528    1.904341       28.368000      0              
lr109          13.000000      1297.848550    1292.135528    1.904341       28.401000      0              
lr109          13.000000      1297.848550    1292.135528    1.904341       28.536000      0              
avg            13.000000      1297.848550    1292.135528    1.904341       28.200000      0              
lr110          15.000000      1424.291902    1378.204615    15.362429      23.901000      0              
lr110          16.000000      1423.715013    1380.812005    14.301003      23.735000      0              
lr110          16.000000      1422.880463    1382.412712    13.489250      23.338000      0              
lr110          16.000000      1423.107099    1414.831129    2.758657       24.256000      0              
lr110          16.000000      1422.880463    1382.412712    13.489250      23.326000      0              
avg            15.800000      1423.374988    1387.734634    11.880118      23.711000      0              
lr111          13.000000      1312.130627    1303.228400    2.967409       31.836000      0              
lr111          13.000000      1312.130627    1303.228400    2.967409       32.417000      0              
lr111          13.000000      1312.130627    1303.228400    2.967409       31.879000      0              
lr111          13.000000      1312.130627    1303.228400    2.967409       31.718000      0              
lr111          13.000000      1312.130627    1303.228400    2.967409       32.062000      0              
avg            13.000000      1312.130627    1303.228400    2.967409       31.982000      0              
lr112          20.000000      1743.627493    1695.102748    16.174915      18.691000      0              
lr112          20.000000      1743.627493    1695.102748    16.174915      18.886000      0              
lr112          20.000000      1743.627493    1695.102748    16.174915      18.220000      0              
lr112          20.000000      1743.627493    1695.102748    16.174915      19.062000      0              
lr112          20.000000      1743.627493    1695.102748    16.174915      18.134000      0              
avg            20.000000      1743.627493    1695.102748    16.174915      18.598000      0              
