Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
LR1_2_1        20.000000      4901.971307    4829.253467    24.239280      83.350000      0              
LR1_2_1        20.000000      4901.971307    4829.253467    24.239280      98.006000      0              
LR1_2_1        20.000000      4901.971307    4829.253467    24.239280      88.699000      0              
LR1_2_1        20.000000      4901.971307    4829.253467    24.239280      85.061000      0              
LR1_2_1        20.000000      4901.971307    4829.253467    24.239280      89.163000      0              
avg            20.000000      4901.971307    4829.253467    24.239280      88.855000      0              
LR1_2_10       15.000000      3393.904939    3393.904939    0.000000       179.210000     0              
LR1_2_10       15.000000      3398.888757    3398.888757    0.000000       170.294000     0              
LR1_2_10       15.000000      3403.322222    3403.322222    0.000000       172.871000     0              
LR1_2_10       15.000000      3422.836099    3422.836099    0.000000       159.474000     0              
LR1_2_10       16.000000      3404.204315    3404.204315    0.000000       155.117000     0              
avg            15.200000      3404.631266    3404.631266    0.000000       167.393000     0              
LR1_2_2        20.000000      4426.699326    4425.034768    0.554853       107.011000     0              
LR1_2_2        20.000000      4426.699326    4425.034768    0.554853       108.568000     0              
LR1_2_2        20.000000      4426.699326    4425.034768    0.554853       107.884000     0              
LR1_2_2        20.000000      4426.699326    4425.034768    0.554853       114.433000     0              
LR1_2_2        20.000000      4426.699326    4425.034768    0.554853       114.468000     0              
avg            20.000000      4426.699326    4425.034768    0.554853       110.472000     0              
LR1_2_3        17.000000      3516.014385    3462.866808    17.715859      176.323000     0              
LR1_2_3        17.000000      3513.724931    3460.577354    17.715859      178.634000     0              
LR1_2_3        17.000000      3516.014385    3462.866808    17.715859      177.205000     0              
LR1_2_3        17.000000      3516.014385    3462.866808    17.715859      175.161000     0              
LR1_2_3        17.000000      3519.582527    3466.434950    17.715859      184.900000     0              
avg            17.000000      3516.270123    3463.122546    17.715859      178.444000     0              
LR1_2_4        13.000000      3021.255386    3005.558214    5.232391       282.404000     0              
LR1_2_4        13.000000      3021.255386    3005.558214    5.232391       279.004000     0              
LR1_2_4        13.000000      3021.255386    3005.558214    5.232391       280.238000     0              
LR1_2_4        13.000000      3021.255386    3005.558214    5.232391       283.873000     0              
LR1_2_4        13.000000      3021.255386    3005.558214    5.232391       280.052000     0              
avg            13.000000      3021.255386    3005.558214    5.232391       281.114000     0              
LR1_2_5        19.000000      4332.219312    4309.271801    7.649170       112.381000     0              
LR1_2_5        19.000000      4332.219312    4309.271801    7.649170       113.994000     0              
LR1_2_5        19.000000      4332.219312    4309.271801    7.649170       112.280000     0              
LR1_2_5        19.000000      4332.219312    4309.271801    7.649170       112.929000     0              
LR1_2_5        19.000000      4332.219312    4309.271801    7.649170       114.084000     0              
avg            19.000000      4332.219312    4309.271801    7.649170       113.133000     0              
LR1_2_6        18.000000      3904.826317    3904.826317    0.000000       146.405000     0              
LR1_2_6        18.000000      3908.628899    3908.628899    0.000000       143.539000     0              
LR1_2_6        18.000000      3905.369852    3905.369852    0.000000       144.751000     0              
LR1_2_6        18.000000      3907.943779    3907.943779    0.000000       141.994000     0              
LR1_2_6        18.000000      3905.002703    3905.002703    0.000000       144.486000     0              
avg            18.000000      3906.354310    3906.354310    0.000000       144.235000     0              
LR1_2_7        16.000000      3340.081490    3323.779572    5.433973       175.586000     0              
LR1_2_7        16.000000      3340.081490    3323.779572    5.433973       175.771000     0              
LR1_2_7        16.000000      3340.300486    3323.998568    5.433973       180.970000     0              
LR1_2_7        16.000000      3340.532842    3324.230924    5.433973       175.419000     0              
LR1_2_7        16.000000      3340.081490    3323.779572    5.433973       173.511000     0              
avg            16.000000      3340.215560    3323.913642    5.433973       176.251000     0              
LR1_2_8        11.000000      2669.614600    2645.393944    8.073552       342.848000     0              
LR1_2_8        11.000000      2669.469207    2645.248551    8.073552       357.868000     0              
LR1_2_8        11.000000      2668.329709    2656.554954    3.924918       351.096000     0              
LR1_2_8        11.000000      2669.911138    2645.690482    8.073552       346.268000     0              
LR1_2_8        10.000000      2702.505590    2663.791424    12.904722      376.023000     0              
avg            10.800000      2675.966049    2651.335871    8.210059       354.820000     0              
LR1_2_9        18.000000      4148.055866    4120.095918    9.319983       114.403000     0              
LR1_2_9        18.000000      4140.229687    4112.734018    9.165223       113.401000     0              
LR1_2_9        18.000000      4148.055866    4120.095918    9.319983       118.590000     0              
LR1_2_9        18.000000      4140.229687    4112.734018    9.165223       114.361000     0              
LR1_2_9        18.000000      4140.229687    4112.734018    9.165223       114.359000     0              
avg            18.000000      4143.360159    4115.678778    9.227127       115.022000     0              
Average Time: 172.97390000000001
Fail percentage: 0
