Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr201          6.000000       1332.467170    1318.742465    13.724704      103.856000     0              
lr201          5.000000       1332.460586    1318.735881    13.724704      115.221000     0              
lr201          5.000000       1330.028487    1316.303783    13.724704      111.067000     0              
lr201          6.000000       1327.751750    1314.027046    13.724704      100.449000     0              
lr201          5.000000       1326.560777    1317.605954    8.954823       100.738000     0              
avg            5.400000       1329.853754    1317.083026    12.770728      106.266000     0              
lr202          5.000000       1375.689053    1371.728151    3.960902       125.404000     0              
lr202          5.000000       1384.286552    1371.297194    12.989358      116.937000     0              
lr202          5.000000       1377.090672    1366.847967    10.242704      115.762000     0              
lr202          5.000000       1407.473112    1389.994482    17.478630      113.889000     0              
lr202          5.000000       1380.968973    1366.832971    14.136002      127.705000     0              
avg            5.000000       1385.101672    1373.340153    11.761519      119.939000     0              
lr203          4.000000       1140.482591    1116.105162    24.377429      298.172000     0              
lr203          4.000000       1139.917580    1105.815068    34.102512      302.723000     0              
lr203          4.000000       1178.373614    1173.806572    4.567041       227.515000     0              
lr203          4.000000       1139.767755    1115.390326    24.377429      307.350000     0              
lr203          4.000000       1139.767755    1115.390326    24.377429      309.501000     0              
avg            4.000000       1147.661859    1125.301491    22.360368      289.052000     0              
lr204          4.000000       1111.173266    1111.173266    0.000000       201.195000     0              
lr204          4.000000       1111.173266    1111.173266    0.000000       179.607000     0              
lr204          5.000000       1138.191042    1137.613911    0.577130       143.677000     0              
lr204          4.000000       1111.173266    1111.173266    0.000000       169.886000     0              
lr204          4.000000       1111.173266    1111.173266    0.000000       171.525000     0              
avg            4.200000       1116.576821    1116.461395    0.115426       173.178000     0              
lr205          4.000000       1179.143530    1176.734142    2.409388       157.335000     0              
lr205          4.000000       1179.143530    1176.734142    2.409388       171.920000     0              
lr205          4.000000       1179.232512    1176.823125    2.409388       157.623000     0              
lr205          4.000000       1179.143530    1176.734142    2.409388       163.001000     0              
lr205          4.000000       1179.232512    1176.823125    2.409388       149.843000     0              
avg            4.000000       1179.179123    1176.769735    2.409388       159.944000     0              
lr206          5.000000       1223.475314    1223.475314    0.000000       133.478000     0              
lr206          5.000000       1227.034549    1226.977082    0.057467       147.189000     0              
lr206          5.000000       1224.329168    1221.950544    2.378623       140.298000     0              
lr206          6.000000       1207.568219    1207.568219    0.000000       106.109000     0              
lr206          6.000000       1207.568219    1207.568219    0.000000       116.510000     0              
avg            5.400000       1217.995094    1217.507876    0.487218       128.716000     0              
lr207          4.000000       1240.282905    1194.691524    45.591380      192.046000     0              
lr207          4.000000       1226.039981    1212.032584    14.007397      187.842000     0              
lr207          4.000000       1222.835626    1208.828229    14.007397      180.222000     0              
lr207          4.000000       1222.835626    1208.828229    14.007397      181.999000     0              
lr207          4.000000       1243.777137    1231.653350    12.123787      191.718000     0              
avg            4.000000       1231.154255    1211.206783    19.947472      186.765000     0              
lr208          4.000000       1066.742234    1062.616214    4.126020       183.418000     0              
lr208          4.000000       1071.448545    1071.448545    0.000000       195.322000     0              
lr208          4.000000       1063.976243    1059.850224    4.126020       179.392000     0              
lr208          4.000000       1062.430694    1058.304674    4.126020       187.521000     0              
lr208          4.000000       1062.430694    1058.304674    4.126020       206.663000     0              
avg            4.000000       1065.405682    1062.104866    3.300816       190.463000     0              
lr209          5.000000       1104.427895    1094.304360    10.123535      215.743000     0              
lr209          5.000000       1117.429929    1109.916118    7.513811       151.329000     0              
lr209          5.000000       1125.838983    1124.491009    1.347975       177.113000     0              
lr209          5.000000       1104.427895    1094.304360    10.123535      204.076000     0              
lr209          5.000000       1112.730862    1097.544290    15.186572      161.272000     0              
avg            5.000000       1112.971113    1104.112027    8.859086       181.906000     0              
lr210          4.000000       1081.399013    1080.190770    1.208243       169.279000     0              
lr210          3.000000       1115.905157    1114.459455    1.445702       283.895000     0              
lr210          4.000000       1081.399013    1080.190770    1.208243       176.375000     0              
lr210          4.000000       1081.763563    1080.555320    1.208243       174.354000     0              
lr210          4.000000       1081.399013    1080.190770    1.208243       181.462000     0              
avg            3.800000       1088.373152    1087.117417    1.255735       197.073000     0              
lr211          6.000000       1363.602391    1352.069777    11.532615      100.877000     0              
lr211          6.000000       1362.469680    1350.937065    11.532615      102.936000     0              
lr211          6.000000       1356.778741    1338.724064    18.054677      113.848000     0              
lr211          5.000000       1348.192582    1298.421564    49.771018      102.989000     0              
lr211          5.000000       1348.192582    1298.421564    49.771018      123.909000     0              
avg            5.600000       1355.847195    1327.714807    28.132388      108.911000     0              
