Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr101          19.000000      1651.011779    1650.799240    0.212540       18.179000      0              
lr101          19.000000      1651.011779    1650.799240    0.212540       19.634000      0              
lr101          19.000000      1651.011779    1650.799240    0.212540       16.487000      0              
lr101          19.000000      1651.011779    1650.799240    0.212540       18.624000      0              
lr101          19.000000      1651.011779    1650.799240    0.212540       20.477000      0              
avg            19.000000      1651.011779    1650.799240    0.212540       18.680000      0              
lr102          17.000000      1497.611901    1488.034815    9.577087       28.562000      0              
lr102          17.000000      1497.611901    1488.034815    9.577087       28.852000      0              
lr102          17.000000      1497.611901    1488.034815    9.577087       29.072000      0              
lr102          17.000000      1497.611901    1488.034815    9.577087       28.330000      0              
lr102          17.000000      1497.611901    1488.034815    9.577087       29.084000      0              
avg            17.000000      1497.611901    1488.034815    9.577087       28.780000      0              
lr103          13.000000      1293.332769    1292.675510    0.657259       26.001000      0              
lr103          13.000000      1293.332769    1292.675510    0.657259       27.138000      0              
lr103          13.000000      1293.332769    1292.675510    0.657259       25.576000      0              
lr103          13.000000      1293.332769    1292.675510    0.657259       25.397000      0              
lr103          13.000000      1293.332769    1292.675510    0.657259       25.643000      0              
avg            13.000000      1293.332769    1292.675510    0.657259       25.951000      0              
lr104          9.000000       1011.863064    1007.858718    4.004347       41.916000      0              
lr104          9.000000       1011.863064    1007.858718    4.004347       43.138000      0              
lr104          9.000000       1011.863064    1007.858718    4.004347       42.597000      0              
lr104          10.000000      1028.472001    1024.467655    4.004347       40.272000      0              
lr104          9.000000       1011.863064    1007.858718    4.004347       42.048000      0              
avg            9.200000       1015.184852    1011.180505    4.004347       41.994000      0              
lr105          14.000000      1377.437933    1377.111018    0.326915       23.755000      0              
lr105          14.000000      1377.437933    1377.111018    0.326915       22.643000      0              
lr105          14.000000      1377.437933    1377.111018    0.326915       23.448000      0              
lr105          14.000000      1377.437933    1377.111018    0.326915       22.312000      0              
lr105          14.000000      1377.437933    1377.111018    0.326915       23.574000      0              
avg            14.000000      1377.437933    1377.111018    0.326915       23.146000      0              
lr106          14.000000      1386.551614    1368.068789    18.482826      25.410000      0              
lr106          14.000000      1386.551614    1368.068789    18.482826      25.236000      0              
lr106          14.000000      1386.551614    1368.068789    18.482826      25.426000      0              
lr106          14.000000      1386.551614    1368.068789    18.482826      25.473000      0              
lr106          14.000000      1386.551614    1368.068789    18.482826      26.059000      0              
avg            14.000000      1386.551614    1368.068789    18.482826      25.520000      0              
lr107          13.000000      1347.189975    1287.482945    59.707029      32.782000      0              
lr107          13.000000      1347.189975    1287.482945    59.707029      32.620000      0              
lr107          13.000000      1347.189975    1287.482945    59.707029      32.796000      0              
lr107          13.000000      1347.189975    1287.482945    59.707029      32.537000      0              
lr107          13.000000      1347.189975    1287.482945    59.707029      33.003000      0              
avg            13.000000      1347.189975    1287.482945    59.707029      32.747000      0              
lr108          11.000000      1158.187110    1136.202423    21.984687      29.088000      0              
lr108          11.000000      1158.187110    1136.202423    21.984687      30.059000      0              
lr108          11.000000      1158.187110    1136.202423    21.984687      29.516000      0              
lr108          11.000000      1158.187110    1136.202423    21.984687      29.537000      0              
lr108          11.000000      1158.187110    1136.202423    21.984687      29.667000      0              
avg            11.000000      1158.187110    1136.202423    21.984687      29.573000      0              
lr109          12.000000      1282.596201    1254.168945    28.427256      29.283000      0              
lr109          12.000000      1283.617474    1271.341064    12.276410      32.202000      0              
lr109          11.000000      1281.215276    1248.428882    32.786394      29.054000      0              
lr109          12.000000      1282.596201    1254.168945    28.427256      29.195000      0              
lr109          12.000000      1283.617474    1271.341064    12.276410      31.321000      0              
avg            11.800000      1282.728525    1259.889780    22.838745      30.211000      0              
lr110          15.000000      1388.977615    1350.564197    38.413418      26.755000      0              
lr110          14.000000      1391.277745    1331.435659    59.842086      25.651000      0              
lr110          15.000000      1388.858446    1360.124396    28.734051      26.258000      0              
lr110          15.000000      1391.120203    1355.737279    35.382924      27.375000      0              
lr110          15.000000      1389.123010    1352.145856    36.977153      27.219000      0              
avg            14.800000      1389.871404    1350.001477    39.869926      26.651000      0              
lr111          13.000000      1307.831706    1282.472082    25.359624      32.661000      0              
lr111          13.000000      1306.195809    1303.228400    2.967409       35.685000      0              
lr111          13.000000      1306.195809    1303.228400    2.967409       32.446000      0              
lr111          13.000000      1306.195809    1303.228400    2.967409       34.329000      0              
lr111          13.000000      1306.195809    1303.228400    2.967409       33.782000      0              
avg            13.000000      1306.522988    1299.077136    7.445852       33.780000      0              
lr112          20.000000      1690.116529    1631.796685    58.319844      19.534000      0              
lr112          20.000000      1690.116529    1631.796685    58.319844      20.842000      0              
lr112          20.000000      1690.116529    1631.796685    58.319844      21.118000      0              
lr112          20.000000      1690.116529    1631.796685    58.319844      19.754000      0              
lr112          20.000000      1690.116529    1631.796685    58.319844      19.898000      0              
avg            20.000000      1690.116529    1631.796685    58.319844      20.229000      0              
