Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr101          19.000000      1651.011779    1650.799240    0.212540       16.348000      0              
lr101          19.000000      1651.011779    1650.799240    0.212540       16.756000      0              
lr101          19.000000      1651.011779    1650.799240    0.212540       14.406000      0              
lr101          19.000000      1651.011779    1650.799240    0.212540       19.311000      0              
lr101          19.000000      1651.011779    1650.799240    0.212540       16.989000      0              
avg            19.000000      1651.011779    1650.799240    0.212540       16.762000      0              
lr102          17.000000      1497.611901    1488.034815    9.577087       27.342000      0              
lr102          17.000000      1497.611901    1488.034815    9.577087       24.287000      0              
lr102          17.000000      1497.611901    1488.034815    9.577087       24.982000      0              
lr102          17.000000      1497.611901    1488.034815    9.577087       25.566000      0              
lr102          17.000000      1497.611901    1488.034815    9.577087       24.809000      0              
avg            17.000000      1497.611901    1488.034815    9.577087       25.397000      0              
lr103          13.000000      1317.459286    1317.459286    0.000000       24.797000      0              
lr103          13.000000      1317.459286    1317.459286    0.000000       24.872000      0              
lr103          13.000000      1317.459286    1317.459286    0.000000       24.136000      0              
lr103          13.000000      1317.459286    1317.459286    0.000000       27.735000      0              
lr103          13.000000      1317.459286    1317.459286    0.000000       27.734000      0              
avg            13.000000      1317.459286    1317.459286    0.000000       25.854000      0              
lr104          9.000000       1013.114155    1009.006435    4.107719       43.034000      0              
lr104          9.000000       1013.114155    1009.006435    4.107719       43.192000      0              
lr104          9.000000       1013.114155    1009.006435    4.107719       41.661000      0              
lr104          9.000000       1013.114155    1009.006435    4.107719       40.888000      0              
lr104          9.000000       1013.114155    1009.006435    4.107719       41.895000      0              
avg            9.000000       1013.114155    1009.006435    4.107719       42.134000      0              
lr105          14.000000      1377.437933    1377.111018    0.326915       20.948000      0              
lr105          14.000000      1377.437933    1377.111018    0.326915       22.896000      0              
lr105          14.000000      1377.437933    1377.111018    0.326915       22.516000      0              
lr105          14.000000      1377.437933    1377.111018    0.326915       23.451000      0              
lr105          14.000000      1377.437933    1377.111018    0.326915       22.466000      0              
avg            14.000000      1377.437933    1377.111018    0.326915       22.455000      0              
lr106          14.000000      1387.114795    1359.496966    27.617829      24.935000      0              
lr106          14.000000      1387.114795    1359.496966    27.617829      23.698000      0              
lr106          14.000000      1387.114795    1359.496966    27.617829      25.703000      0              
lr106          14.000000      1388.552192    1369.199387    19.352804      26.077000      0              
lr106          14.000000      1387.114795    1359.496966    27.617829      25.186000      0              
avg            14.000000      1387.402274    1361.437450    25.964824      25.119000      0              
lr107          14.000000      1358.982959    1336.207903    22.775056      27.513000      0              
lr107          14.000000      1358.982959    1336.207903    22.775056      26.499000      0              
lr107          14.000000      1358.982959    1336.207903    22.775056      28.155000      0              
lr107          14.000000      1358.982959    1336.207903    22.775056      26.714000      0              
lr107          14.000000      1358.982959    1336.207903    22.775056      31.679000      0              
avg            14.000000      1358.982959    1336.207903    22.775056      28.112000      0              
lr108          11.000000      1166.588485    1153.984460    12.604025      33.944000      0              
lr108          11.000000      1167.064594    1154.460569    12.604025      33.872000      0              
lr108          11.000000      1167.518618    1144.532370    22.986248      33.975000      0              
lr108          11.000000      1166.327088    1143.340841    22.986248      33.460000      0              
lr108          11.000000      1166.327088    1143.340841    22.986248      34.371000      0              
avg            11.000000      1166.765175    1147.931816    18.833359      33.924000      0              
lr109          12.000000      1288.203169    1240.744268    47.458901      26.073000      0              
lr109          12.000000      1287.496619    1260.306570    27.190049      26.078000      0              
lr109          12.000000      1287.496619    1260.306570    27.190049      30.833000      0              
lr109          12.000000      1287.496619    1260.306570    27.190049      31.522000      0              
lr109          12.000000      1287.496619    1260.306570    27.190049      31.991000      0              
avg            12.000000      1287.637929    1256.394110    31.243819      29.299000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      29.611000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      25.343000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      25.985000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      25.863000      0              
lr110          16.000000      1403.216413    1388.369805    14.846608      26.390000      0              
avg            16.000000      1402.585249    1387.089239    15.496010      26.638000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       33.588000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       33.181000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       32.602000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       33.351000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       33.698000      0              
avg            13.000000      1304.919804    1298.408141    6.511663       33.284000      0              
lr112          20.000000      1724.765681    1680.668901    44.096779      18.700000      0              
lr112          20.000000      1724.765681    1680.668901    44.096779      18.933000      0              
lr112          20.000000      1724.765681    1680.668901    44.096779      18.521000      0              
lr112          20.000000      1724.765681    1680.668901    44.096779      20.569000      0              
lr112          20.000000      1724.765681    1680.668901    44.096779      19.642000      0              
avg            20.000000      1724.765681    1680.668901    44.096779      19.273000      0              
