Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr201          5.000000       1324.508505    1308.716860    15.791645      102.837000     0              
lr201          5.000000       1324.508505    1308.716860    15.791645      99.556000      0              
lr201          5.000000       1324.508505    1308.716860    15.791645      96.255000      0              
lr201          5.000000       1324.508505    1308.716860    15.791645      99.158000      0              
lr201          5.000000       1324.508505    1308.716860    15.791645      95.437000      0              
avg            5.000000       1324.508505    1308.716860    15.791645      98.648000      0              
lr202          5.000000       1397.738126    1394.101504    3.636622       98.522000      0              
lr202          5.000000       1393.016071    1386.134251    6.881820       116.049000     0              
lr202          5.000000       1396.033556    1379.907646    16.125910      134.701000     0              
lr202          5.000000       1394.032315    1370.876331    23.155984      140.394000     0              
lr202          5.000000       1394.667328    1371.511344    23.155984      127.430000     0              
avg            5.000000       1395.097479    1380.506215    14.591264      123.419000     0              
lr203          4.000000       1141.388766    1123.002958    18.385808      269.554000     0              
lr203          5.000000       1163.275788    1157.972353    5.303435       177.834000     0              
lr203          4.000000       1157.910689    1157.910689    0.000000       219.101000     0              
lr203          5.000000       1155.388981    1137.752547    17.636433      154.292000     0              
lr203          4.000000       1141.110304    1122.724497    18.385808      240.178000     0              
avg            4.400000       1151.814906    1139.872609    11.942297      212.191000     0              
lr204          4.000000       1111.173266    1111.173266    0.000000       154.044000     0              
lr204          4.000000       1128.636293    1128.163900    0.472393       176.974000     0              
lr204          4.000000       1111.173266    1111.173266    0.000000       146.184000     0              
lr204          4.000000       1111.173266    1111.173266    0.000000       141.181000     0              
lr204          4.000000       1111.173266    1111.173266    0.000000       152.600000     0              
avg            4.000000       1114.665871    1114.571393    0.094479       154.196000     0              
lr205          4.000000       1179.232512    1176.823125    2.409388       179.767000     0              
lr205          4.000000       1183.399852    1168.662513    14.737339      192.958000     0              
lr205          4.000000       1179.232512    1176.823125    2.409388       183.465000     0              
lr205          4.000000       1183.399852    1168.662513    14.737339      176.444000     0              
lr205          4.000000       1179.143530    1176.734142    2.409388       168.367000     0              
avg            4.000000       1180.881652    1173.541084    7.340568       180.200000     0              
lr206          6.000000       1207.568219    1207.568219    0.000000       97.584000      0              
lr206          5.000000       1226.294464    1225.718581    0.575882       123.660000     0              
lr206          6.000000       1207.568219    1207.568219    0.000000       94.917000      0              
lr206          6.000000       1207.568219    1207.568219    0.000000       91.010000      0              
lr206          5.000000       1273.515823    1272.454796    1.061028       122.938000     0              
avg            5.600000       1224.502989    1224.175607    0.327382       106.021000     0              
lr207          4.000000       1255.242843    1255.242843    0.000000       201.248000     0              
lr207          4.000000       1226.304105    1226.304105    0.000000       146.572000     0              
lr207          5.000000       1243.685819    1243.685819    0.000000       151.644000     0              
lr207          4.000000       1226.304105    1226.304105    0.000000       155.234000     0              
lr207          4.000000       1226.304105    1226.304105    0.000000       152.155000     0              
avg            4.200000       1235.568195    1235.568195    0.000000       161.370000     0              
lr208          5.000000       1067.929578    1066.391144    1.538433       173.672000     0              
lr208          5.000000       1066.194710    1064.656277    1.538433       181.058000     0              
lr208          4.000000       1062.430694    1058.304674    4.126020       204.609000     0              
lr208          4.000000       1066.742234    1062.616214    4.126020       216.120000     0              
lr208          4.000000       1063.199512    1059.073492    4.126020       172.760000     0              
avg            4.400000       1065.299346    1062.208360    3.090985       189.643000     0              
lr209          5.000000       1107.190227    1105.030113    2.160114       130.871000     0              
lr209          5.000000       1117.429929    1109.916118    7.513811       107.313000     0              
lr209          5.000000       1104.427895    1094.304360    10.123535      141.660000     0              
lr209          5.000000       1104.427895    1094.304360    10.123535      143.514000     0              
lr209          6.000000       1120.591389    1111.117035    9.474355       119.969000     0              
avg            5.200000       1110.813467    1102.934397    7.879070       128.665000     0              
lr210          4.000000       1082.417251    1082.417251    0.000000       145.145000     0              
lr210          4.000000       1082.417251    1082.417251    0.000000       138.212000     0              
lr210          4.000000       1082.417251    1082.417251    0.000000       124.455000     0              
lr210          4.000000       1082.417251    1082.417251    0.000000       145.647000     0              
lr210          4.000000       1082.417251    1082.417251    0.000000       121.746000     0              
avg            4.000000       1082.417251    1082.417251    0.000000       135.041000     0              
lr211          6.000000       1357.849072    1350.875444    6.973629       72.097000      0              
lr211          5.000000       1373.191518    1368.352840    4.838678       78.344000      0              
lr211          6.000000       1373.224733    1367.445099    5.779634       68.738000      0              
lr211          6.000000       1357.849072    1350.875444    6.973629       72.617000      0              
lr211          6.000000       1357.849072    1350.875444    6.973629       72.660000      0              
avg            5.800000       1363.992694    1357.684854    6.307839       72.891000      0              
