Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1402.427458    1386.769098    15.658360      20.620000      0              
lr110          16.000000      1406.356357    1391.509749    14.846608      19.529000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      19.414000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      19.811000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      20.054000      0              
avg            16.000000      1403.213238    1387.717228    15.496010      19.885000      0              
lr111          13.000000      1305.119527    1298.607863    6.511663       24.706000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       24.746000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       25.621000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.031000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       25.067000      0              
avg            13.000000      1304.959749    1298.448085    6.511663       25.234000      0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      120.037000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      121.349000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      124.203000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      123.889000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      121.678000     0              
avg            19.000000      4261.756804    4208.294461    53.462344      122.231000     0              
LR1_2_7        14.000000      3253.389396    3074.793065    178.596332     242.194000     0              
LR1_2_7        14.000000      3253.389396    3074.793065    178.596332     258.187000     0              
LR1_2_7        15.000000      3220.504694    3124.230134    96.274560      236.415000     0              
LR1_2_7        14.000000      3253.867169    3069.119529    184.747641     251.753000     0              
LR1_2_7        15.000000      3222.161925    3109.500435    112.661490     240.994000     0              
avg            14.400000      3240.662516    3090.487245    150.175271     245.908000     0              
lr202          5.000000       1394.032315    1370.876331    23.155984      110.570000     0              
lr202          5.000000       1394.032315    1370.876331    23.155984      97.034000      0              
lr202          5.000000       1399.703672    1376.579098    23.124574      99.806000      0              
lr202          5.000000       1393.016071    1386.134251    6.881820       94.195000      0              
lr202          5.000000       1394.032315    1370.876331    23.155984      96.998000      0              
avg            5.000000       1394.963337    1375.068468    19.894869      99.720000      0              
lr203          4.000000       1197.491507    1192.924466    4.567041       141.539000     0              
lr203          4.000000       1140.543174    1122.157367    18.385808      212.660000     0              
lr203          4.000000       1141.388766    1123.002958    18.385808      220.285000     0              
lr203          4.000000       1140.673930    1122.288122    18.385808      221.434000     0              
lr203          4.000000       1140.543174    1122.157367    18.385808      218.221000     0              
avg            4.000000       1152.128111    1136.506056    15.622055      202.827000     0              
