Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr201          6.000000       3964.031917    1313.601231    23.228223      67.453000      0              
lr201          6.000000       3981.589225    1319.453667    23.228223      66.397000      0              
lr201          5.000000       3985.165217    1325.445648    8.828274       68.571000      0              
lr201          6.000000       3964.031917    1313.601231    23.228223      68.436000      0              
lr201          7.000000       3956.097558    1310.956445    23.228223      67.180000      0              
avg            6.000000       3970.183167    1316.611645    20.348233      67.607000      0              
lr202          6.000000       4173.226129    1375.478452    46.790772      75.464000      0              
lr202          6.000000       4173.226129    1375.478452    46.790772      76.112000      0              
lr202          5.000000       4231.837222    1406.762843    11.548693      76.772000      0              
lr202          6.000000       4211.561547    1390.625262    39.685761      75.129000      0              
lr202          6.000000       4173.226129    1375.478452    46.790772      75.619000      0              
avg            5.800000       4192.615431    1384.764692    38.321354      75.819000      0              
lr203          5.000000       3490.297866    1160.492422    8.820599       113.287000     0              
lr203          5.000000       3533.782906    1172.554755    16.118642      89.950000      0              
lr203          5.000000       3462.653410    1152.945248    3.817667       118.518000     0              
lr203          5.000000       3533.782906    1172.554755    16.118642      89.237000      0              
lr203          4.000000       3457.566157    1143.194912    27.981421      163.980000     0              
avg            4.800000       3495.616649    1160.348418    14.571394      114.994000     0              
lr204          4.000000       3320.567132    1092.590551    42.795479      136.364000     0              
lr204          4.000000       3365.973581    1113.722936    24.804774      141.120000     0              
lr204          4.000000       3320.567132    1092.590551    42.795479      134.295000     0              
lr204          4.000000       3320.567132    1092.590551    42.795479      135.207000     0              
lr204          4.000000       3320.567132    1092.590551    42.795479      136.665000     0              
avg            4.000000       3329.648422    1096.817028    39.197338      136.730000     0              
lr205          4.000000       3515.376633    1166.980308    14.435710      119.956000     0              
lr205          4.000000       3515.376633    1166.980308    14.435710      113.768000     0              
lr205          4.000000       3515.376633    1166.980308    14.435710      115.829000     0              
lr205          4.000000       3515.376633    1166.980308    14.435710      118.974000     0              
lr205          4.000000       3515.376633    1166.980308    14.435710      118.804000     0              
avg            4.000000       3515.376633    1166.980308    14.435710      117.466000     0              
lr206          4.000000       3631.592365    1195.757288    44.320502      108.314000     0              
lr206          5.000000       3674.176574    1224.725525    0.000000       81.909000      0              
lr206          4.000000       3631.592365    1195.757288    44.320502      108.164000     0              
lr206          5.000000       3581.229364    1182.504326    33.716387      88.153000      0              
lr206          5.000000       3581.229364    1182.504326    33.716387      89.215000      0              
avg            4.600000       3619.964007    1196.249750    31.214756      95.151000      0              
lr207          4.000000       3680.467534    1226.822511    0.000000       108.831000     0              
lr207          4.000000       3688.402295    1229.467432    0.000000       107.144000     0              
lr207          4.000000       3678.912314    1226.304105    0.000000       109.616000     0              
lr207          5.000000       3703.859702    1223.751757    32.604430      96.373000      0              
lr207          4.000000       3678.912314    1226.304105    0.000000       110.167000     0              
avg            4.200000       3686.110832    1226.529982    6.520886       106.426000     0              
lr208          5.000000       3195.507265    1064.656277    1.538433       159.247000     0              
lr208          5.000000       3195.507265    1064.656277    1.538433       148.036000     0              
lr208          4.000000       3238.469218    1076.914826    7.724741       158.813000     0              
lr208          4.000000       3193.419797    1059.568798    14.713404      170.851000     0              
lr208          4.000000       3221.783247    1070.032780    11.684906      137.294000     0              
avg            4.400000       3208.937358    1067.165792    7.439983       154.848000     0              
lr209          5.000000       3291.466006    1090.350889    20.413339      117.047000     0              
lr209          5.000000       3291.466006    1090.350889    20.413339      117.955000     0              
lr209          5.000000       3291.466006    1090.350889    20.413339      116.953000     0              
lr209          5.000000       3291.466006    1090.350889    20.413339      121.085000     0              
lr209          5.000000       3295.028374    1075.479636    68.589467      119.325000     0              
avg            5.000000       3292.178480    1087.376638    30.048565      118.473000     0              
lr210          4.000000       3217.350351    1064.592873    23.571731      141.325000     0              
lr210          3.000000       3264.969159    1077.795244    31.583427      181.482000     0              
lr210          4.000000       3217.350351    1064.592873    23.571731      141.749000     0              
lr210          4.000000       3217.350351    1064.592873    23.571731      141.470000     0              
lr210          4.000000       3244.195043    1071.826490    28.715573      181.758000     0              
avg            3.800000       3232.243051    1068.680071    26.202838      157.556000     0              
lr211          6.000000       4118.424806    1370.589766    6.655507       68.116000      0              
lr211          6.000000       4094.353602    1343.191782    64.778258      61.051000      0              
lr211          6.000000       4101.483249    1344.196879    68.892611      60.459000      0              
lr211          6.000000       4111.577646    1363.032560    22.479966      65.167000      0              
lr211          6.000000       4094.353602    1343.191782    64.778258      61.192000      0              
avg            6.000000       4104.038581    1352.840554    45.516920      63.197000      0 
