Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr201          5.000000       3927.770362    1286.043444    69.640030      165.583000     0              
lr201          5.000000       3927.770362    1286.043444    69.640030      171.270000     0              
lr201          5.000000       3927.770362    1286.043444    69.640030      163.497000     0              
lr201          5.000000       3927.770362    1286.043444    69.640030      163.090000     0              
lr201          5.000000       3927.770362    1286.043444    69.640030      162.567000     0              
avg            5.000000       3927.770362    1286.043444    69.640030      165.201000     0              
lr202          6.000000       4060.236803    1317.437499    107.924307     211.202000     0              
lr202          6.000000       4061.218115    1317.764603    107.924307     227.869000     0              
lr202          6.000000       4067.400012    1310.372925    136.281238     227.902000     0              
lr202          6.000000       4060.236803    1317.437499    107.924307     211.685000     0              
lr202          6.000000       4060.236803    1317.437499    107.924307     220.869000     0              
avg            6.000000       4061.865707    1316.090005    113.595693     219.905000     0              
lr203          4.000000       3379.788783    1112.602211    41.982149      455.253000     0              
lr203          4.000000       3367.194632    1109.569790    38.485261      459.716000     0              
lr203          4.000000       3370.431412    1110.648717    38.485261      434.975000     0              
lr203          4.000000       3362.832030    1108.115590    38.485261      440.992000     0              
lr203          4.000000       3363.339575    1108.284771    38.485261      432.795000     0              
avg            4.000000       3368.717286    1109.844216    39.184639      444.746000     0              
lr204          4.000000       3285.792365    1081.086305    42.533451      243.176000     0              
lr204          4.000000       3285.792365    1081.086305    42.533451      244.789000     0              
lr204          4.000000       3285.792365    1081.086305    42.533451      279.771000     0              
lr204          4.000000       3285.792365    1081.086305    42.533451      275.440000     0              
lr204          4.000000       3285.792365    1081.086305    42.533451      244.578000     0              
avg            4.000000       3285.792365    1081.086305    42.533451      257.550000     0              
lr205          3.000000       3494.722148    1132.080380    98.481007      418.060000     0              
lr205          3.000000       3494.722148    1132.080380    98.481007      419.842000     0              
lr205          3.000000       3494.722148    1132.080380    98.481007      418.042000     0              
lr205          3.000000       3494.722148    1132.080380    98.481007      429.052000     0              
lr205          3.000000       3494.722148    1132.080380    98.481007      420.438000     0              
avg            3.000000       3494.722148    1132.080380    98.481007      421.086000     0              
lr206          5.000000       3542.993130    1153.582052    82.246973      231.502000     0              
lr206          4.000000       3597.165425    1168.104779    92.851088      292.781000     0              
lr206          5.000000       3542.993130    1153.582052    82.246973      255.113000     0              
lr206          5.000000       3542.993130    1153.582052    82.246973      233.829000     0              
lr206          4.000000       3593.356131    1166.835014    92.851088      271.733000     0              
avg            4.600000       3563.900189    1159.137190    86.488619      256.991000     0              
lr207          4.000000       3635.642270    1191.335358    61.636197      230.438000     0              
lr207          4.000000       3635.642270    1191.335358    61.636197      243.345000     0              
lr207          4.000000       3635.642270    1191.335358    61.636197      261.804000     0              
lr207          4.000000       3635.642270    1191.335358    61.636197      226.797000     0              
lr207          4.000000       3635.642270    1191.335358    61.636197      247.634000     0              
avg            4.000000       3635.642270    1191.335358    61.636197      242.003000     0              
lr208          4.000000       3185.676040    1056.020664    17.614048      332.790000     0              
lr208          4.000000       3185.676040    1056.020664    17.614048      324.911000     0              
lr208          4.000000       3201.410914    1065.761631    4.126020       321.327000     0              
lr208          4.000000       3185.676040    1056.020664    17.614048      318.339000     0              
lr208          5.000000       3195.124013    1061.418971    10.867099      290.575000     0              
avg            4.200000       3190.712609    1059.048519    13.567053      317.588000     0              
lr209          4.000000       3248.274937    1062.151023    61.821869      318.981000     0              
lr209          4.000000       3248.274937    1062.151023    61.821869      317.815000     0              
lr209          4.000000       3248.274937    1062.151023    61.821869      322.710000     0              
lr209          4.000000       3248.274937    1062.151023    61.821869      320.431000     0              
lr209          4.000000       3249.756203    1046.586069    109.997997     317.746000     0              
avg            4.000000       3248.571190    1059.038032    71.457094      319.536000     0              
lr210          4.000000       3256.449941    1084.364005    3.357927       359.566000     0              
lr210          4.000000       3250.268011    1082.303361    3.357927       356.003000     0              
lr210          4.000000       3247.251752    1082.417251    0.000000       288.019000     0              
lr210          4.000000       3255.458952    1081.474995    11.033968      355.912000     0              
lr210          4.000000       3247.251752    1082.417251    0.000000       282.416000     0              
avg            4.000000       3251.336081    1082.595372    3.549964       328.383000     0              
lr211          6.000000       4009.131896    1303.679022    98.094828      150.496000     0              
lr211          6.000000       4009.131896    1303.679022    98.094828      153.735000     0              
lr211          6.000000       4012.555781    1304.820318    98.094828      147.091000     0              
lr211          6.000000       4029.744764    1299.452107    131.388442     166.359000     0              
lr211          6.000000       4009.131896    1303.679022    98.094828      153.066000     0              
avg            6.000000       4013.939246    1303.061898    104.753551     154.149000     0              
Average Time: 284.28527272727274
Fail percentage: 0
