Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr101          18.000000      4944.495831    1640.571022    22.782765      19.650000      0              
lr101          18.000000      4944.495831    1640.571022    22.782765      17.852000      0              
lr101          18.000000      4944.495831    1640.571022    22.782765      20.704000      0              
lr101          18.000000      4944.495831    1640.571022    22.782765      20.243000      0              
lr101          18.000000      4944.495831    1640.571022    22.782765      18.510000      0              
avg            18.000000      4944.495831    1640.571022    22.782765      19.391000      0              
lr102          17.000000      4473.681530    1488.034815    9.577087       30.894000      0              
lr102          17.000000      4473.681530    1488.034815    9.577087       28.782000      0              
lr102          17.000000      4473.681530    1488.034815    9.577087       32.464000      0              
lr102          17.000000      4473.681530    1488.034815    9.577087       29.419000      0              
lr102          17.000000      4473.681530    1488.034815    9.577087       29.037000      0              
avg            17.000000      4473.681530    1488.034815    9.577087       30.119000      0              
lr103          13.000000      3951.804569    1311.291748    17.929326      33.855000      0              
lr103          13.000000      3951.804569    1311.291748    17.929326      31.614000      0              
lr103          13.000000      3951.804569    1311.291748    17.929326      31.502000      0              
lr103          13.000000      3951.804569    1311.291748    17.929326      27.392000      0              
lr103          13.000000      3951.804569    1311.291748    17.929326      30.752000      0              
avg            13.000000      3951.804569    1311.291748    17.929326      31.023000      0              
lr104          9.000000       3030.189178    1008.493757    4.707907       46.891000      0              
lr104          9.000000       3030.189178    1008.493757    4.707907       47.167000      0              
lr104          9.000000       3030.189178    1008.493757    4.707907       44.846000      0              
lr104          9.000000       3030.189178    1008.493757    4.707907       44.257000      0              
lr104          9.000000       3030.189178    1008.493757    4.707907       47.136000      0              
avg            9.000000       3030.189178    1008.493757    4.707907       46.059000      0              
lr105          14.000000      4110.480371    1361.187473    26.917952      24.468000      0              
lr105          14.000000      4110.480371    1361.187473    26.917952      22.089000      0              
lr105          14.000000      4110.480371    1361.187473    26.917952      21.643000      0              
lr105          14.000000      4110.480371    1361.187473    26.917952      23.783000      0              
lr105          14.000000      4110.480371    1361.187473    26.917952      23.345000      0              
avg            14.000000      4110.480371    1361.187473    26.917952      23.065000      0              
lr106          14.000000      4034.904106    1305.399243    118.706376     28.878000      0              
lr106          14.000000      4034.904106    1305.399243    118.706376     28.771000      0              
lr106          14.000000      4034.904106    1305.399243    118.706376     29.230000      0              
lr106          14.000000      4034.904106    1305.399243    118.706376     28.675000      0              
lr106          14.000000      4034.904106    1305.399243    118.706376     29.285000      0              
avg            14.000000      4034.904106    1305.399243    118.706376     28.967000      0              
lr107          14.000000      4013.416136    1315.079803    68.176728      29.340000      0              
lr107          14.000000      4013.416136    1315.079803    68.176728      29.583000      0              
lr107          14.000000      4013.416136    1315.079803    68.176728      33.550000      0              
lr107          14.000000      4013.416136    1315.079803    68.176728      32.223000      0              
lr107          14.000000      4013.416136    1315.079803    68.176728      31.311000      0              
avg            14.000000      4013.416136    1315.079803    68.176728      31.201000      0              
lr108          11.000000      3417.085960    1120.995317    54.100010      31.381000      0              
lr108          11.000000      3419.373495    1123.855004    47.808483      31.676000      0              
lr108          11.000000      3418.489967    1121.463319    54.100010      28.907000      0              
lr108          11.000000      3417.085960    1120.995317    54.100010      30.715000      0              
lr108          11.000000      3417.085960    1120.995317    54.100010      29.650000      0              
avg            11.000000      3417.824268    1121.660855    52.841705      30.465000      0              
lr109          12.000000      3781.551723    1234.866720    76.951563      27.109000      0              
lr109          12.000000      3786.746932    1236.598456    76.951563      31.109000      0              
lr109          12.000000      3781.551723    1234.866720    76.951563      32.033000      0              
lr109          12.000000      3797.039866    1249.860322    47.458901      31.886000      0              
lr109          12.000000      3793.709019    1228.954678    106.844985     29.720000      0              
avg            12.000000      3788.119853    1237.029379    77.031715      30.371000      0              
lr110          14.000000      4087.285365    1323.181954    117.739502     22.949000      0              
lr110          14.000000      4087.285365    1323.181954    117.739502     25.606000      0              
lr110          14.000000      4087.285365    1323.181954    117.739502     22.407000      0              
lr110          14.000000      4105.083572    1319.037835    147.970068     21.768000      0              
lr110          14.000000      4097.081663    1326.447387    117.739502     22.486000      0              
avg            14.000000      4092.804266    1323.006217    123.785615     23.043000      0              
lr111          12.000000      3825.901226    1249.578848    77.164681      32.538000      0              
lr111          12.000000      3825.901226    1249.578848    77.164681      30.387000      0              
lr111          12.000000      3825.901226    1249.578848    77.164681      30.062000      0              
lr111          12.000000      3825.901226    1249.578848    77.164681      30.566000      0              
lr111          12.000000      3825.901226    1249.578848    77.164681      31.734000      0              
avg            12.000000      3825.901226    1249.578848    77.164681      31.057000      0              
lr112          19.000000      5018.536709    1579.613130    279.697320     17.353000      0              
lr112          19.000000      5018.536709    1579.613130    279.697320     18.087000      0              
lr112          19.000000      5027.451667    1582.660385    279.470510     18.372000      0              
lr112          19.000000      5018.536709    1579.613130    279.697320     17.064000      0              
lr112          19.000000      5018.536709    1579.613130    279.697320     16.675000      0              
avg            19.000000      5020.319700    1580.222581    279.651958     17.510000      0              
Average Time: 28.522583333333333
Fail percentage: 0
