Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1402.427458    1386.769098    15.658360      20.453000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      20.707000      0              
lr110          16.000000      1403.216413    1388.369805    14.846608      20.332000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      20.918000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      20.266000      0              
avg            16.000000      1402.585249    1387.089239    15.496010      20.535000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       25.045000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       25.459000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.196000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       25.272000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       25.615000      0              
avg            13.000000      1304.919804    1298.408141    6.511663       25.517000      0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      128.854000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      125.464000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      124.447000     0              
LR1_2_2        19.000000      4281.440446    4221.653534    59.786912      126.534000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      123.153000     0              
avg            19.000000      4265.915125    4210.607074    55.308051      125.690000     0              
LR1_2_7        14.000000      3253.170157    3145.549619    107.620538     245.909000     0              
LR1_2_7        15.000000      3216.776065    3125.641739    91.134326      237.831000     0              
LR1_2_7        15.000000      3219.454834    3134.324336    85.130498      241.190000     0              
LR1_2_7        15.000000      3213.997285    3122.715478    91.281807      242.433000     0              
LR1_2_7        14.000000      3253.389396    3074.793065    178.596332     246.103000     0              
avg            14.600000      3231.357547    3120.604847    110.752700     242.693000     0              
lr202          6.000000       1387.375228    1364.219244    23.155984      105.877000     0              
lr202          5.000000       1394.032315    1370.876331    23.155984      103.250000     0              
lr202          5.000000       1393.016071    1386.134251    6.881820       92.979000      0              
lr202          6.000000       1388.010241    1364.854257    23.155984      97.448000      0              
lr202          5.000000       1394.032315    1370.876331    23.155984      105.162000     0              
avg            5.400000       1391.293234    1371.392083    19.901151      100.943000     0              
lr203          4.000000       1198.180599    1193.613558    4.567041       151.842000     0              
lr203          4.000000       1141.388766    1123.002958    18.385808      211.166000     0              
lr203          4.000000       1140.673930    1122.288122    18.385808      219.736000     0              
lr203          4.000000       1141.168555    1122.782747    18.385808      219.826000     0              
lr203          4.000000       1143.747911    1119.667266    24.080646      221.071000     0              
avg            4.000000       1153.031952    1136.270930    16.761022      204.728000     0              
