Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1405.692891    1390.034531    15.658360      21.265000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      21.476000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      21.576000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      21.385000      0              
lr110          15.000000      1406.672521    1375.092042    31.580479      21.710000      0              
avg            15.800000      1405.888817    1387.046033    18.842784      21.482000      0              
lr111          14.000000      1309.381858    1288.356739    21.025119      26.478000      0              
lr111          13.000000      1309.145606    1302.020784    7.124823       26.356000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.401000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.773000      0              
lr111          13.000000      1305.569835    1299.058172    6.511663       26.211000      0              
avg            13.200000      1306.787382    1297.250395    9.536986       26.443000      0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      132.593000     0              
LR1_2_2        19.000000      4270.916433    4214.550120    56.366313      129.226000     0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      128.936000     0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      128.171000     0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      130.544000     0              
avg            19.000000      4264.475100    4208.108787    56.366313      129.894000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     237.360000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     235.128000     0              
LR1_2_7        15.000000      3243.200944    3136.513957    106.686986     240.254000     0              
LR1_2_7        14.000000      3253.867169    3069.119529    184.747641     240.855000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     240.887000     0              
avg            14.800000      3232.738982    3103.075888    129.663094     238.896000     0              
lr202          6.000000       1389.893266    1377.592950    12.300316      92.368000      0              
lr202          6.000000       1387.375228    1364.219244    23.155984      95.132000      0              
lr202          6.000000       1387.375228    1364.219244    23.155984      89.716000      0              
lr202          5.000000       1394.032315    1370.876331    23.155984      107.150000     0              
lr202          6.000000       1395.462511    1384.264968    11.197543      102.137000     0              
avg            5.800000       1390.827710    1372.234548    18.593162      97.300000      0              
lr203          4.000000       1143.361415    1124.975607    18.385808      209.405000     0              
lr203          4.000000       1141.388766    1123.002958    18.385808      211.176000     0              
lr203          4.000000       1143.995042    1125.609235    18.385808      203.841000     0              
lr203          5.000000       1185.430404    1167.044596    18.385808      113.637000     0              
lr203          4.000000       1147.206791    1128.820984    18.385808      208.150000     0              
avg            4.200000       1152.276484    1133.890676    18.385808      189.241000     0              
