Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1405.692891    1390.034531    15.658360      21.232000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      21.163000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      21.064000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      20.920000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      21.054000      0              
avg            16.000000      1405.692891    1390.034531    15.658360      21.086000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.543000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.101000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.342000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.130000      0              
lr111          14.000000      1309.291140    1287.278043    22.013097      26.502000      0              
avg            13.200000      1305.794071    1296.182121    9.611950       26.323000      0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      129.608000     0              
LR1_2_2        19.000000      4270.916433    4214.550120    56.366313      126.303000     0              
LR1_2_2        19.000000      4270.916433    4214.550120    56.366313      125.990000     0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      126.406000     0              
LR1_2_2        19.000000      4289.190072    4226.154386    63.035686      128.994000     0              
avg            19.000000      4271.350494    4213.650306    57.700188      127.460000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     228.998000     0              
LR1_2_7        15.000000      3224.289515    3111.480543    112.808971     230.685000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     234.382000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     235.859000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     232.359000     0              
avg            15.000000      3222.625048    3104.895029    117.730019     232.456000     0              
lr202          6.000000       1387.375228    1364.219244    23.155984      90.265000      0              
lr202          6.000000       1387.375228    1364.219244    23.155984      94.830000      0              
lr202          5.000000       1397.738126    1394.101504    3.636622       88.023000      0              
lr202          5.000000       1393.016071    1386.134251    6.881820       92.787000      0              
lr202          5.000000       1394.032315    1370.876331    23.155984      102.139000     0              
avg            5.400000       1391.907394    1375.910115    15.997279      93.608000      0              
lr203          4.000000       1140.673930    1122.288122    18.385808      210.171000     0              
lr203          5.000000       1163.275788    1157.972353    5.303435       154.967000     0              
lr203          5.000000       1191.253913    1186.686872    4.567041       110.263000     0              
lr203          5.000000       1185.430404    1167.044596    18.385808      114.037000     0              
lr203          4.000000       1143.970514    1125.584706    18.385808      210.262000     0              
avg            4.600000       1164.920910    1151.915330    13.005580      159.940000     0              
