Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1402.427458    1386.769098    15.658360      23.192000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      21.783000      0              
lr110          16.000000      1403.645935    1380.820273    22.825663      23.385000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      22.366000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      21.977000      0              
avg            16.000000      1402.671154    1385.579333    17.091821      22.540000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       27.028000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.878000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       27.651000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       28.128000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       28.887000      0              
avg            13.000000      1304.919804    1298.408141    6.511663       27.714000      0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      142.889000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      141.804000     0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      146.221000     0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      158.650000     0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      137.019000     0              
avg            19.000000      4262.421582    4207.216856    55.204725      145.316000     0              
LR1_2_7        15.000000      3218.582780    3139.814272    78.768509      252.522000     0              
LR1_2_7        15.000000      3232.457956    3117.772105    114.685851     254.010000     0              
LR1_2_7        15.000000      3221.731159    3108.922187    112.808971     248.413000     0              
LR1_2_7        15.000000      3225.036670    3110.350819    114.685851     262.878000     0              
LR1_2_7        15.000000      3236.635265    3152.167162    84.468104      258.338000     0              
avg            15.000000      3226.888766    3125.805309    101.083457     255.232000     0              
lr202          5.000000       1393.016071    1386.134251    6.881820       99.523000      0              
lr202          6.000000       1387.375228    1364.219244    23.155984      115.858000     0              
lr202          5.000000       1394.032315    1370.876331    23.155984      110.800000     0              
lr202          6.000000       1387.375228    1364.219244    23.155984      128.694000     0              
lr202          6.000000       1389.703573    1373.577663    16.125910      126.411000     0              
avg            5.600000       1390.300483    1371.805347    18.495136      116.257000     0              
lr203          4.000000       1143.172262    1120.968787    22.203475      267.063000     0              
lr203          4.000000       1141.388766    1123.002958    18.385808      223.516000     0              
lr203          4.000000       1143.750302    1125.364494    18.385808      221.042000     0              
lr203          4.000000       1140.673930    1122.288122    18.385808      221.678000     0              
lr203          4.000000       1140.543174    1122.157367    18.385808      223.290000     0              
avg            4.000000       1141.905687    1122.756346    19.149341      231.317000     0              
