Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1403.216413    1388.369805    14.846608      22.451000      0              
lr110          16.000000      1406.481845    1391.635237    14.846608      23.187000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      20.674000      0              
lr110          14.000000      1409.739992    1360.521324    49.218667      20.975000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      21.434000      0              
avg            15.600000      1404.858633    1382.812912    22.045721      21.744000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.671000      0              
lr111          13.000000      1306.257590    1303.290181    2.967409       26.241000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       25.965000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.606000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       31.514000      0              
avg            13.000000      1305.187361    1299.384549    5.802812       27.399000      0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      144.488000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      136.010000     0              
LR1_2_2        19.000000      4267.843982    4211.477669    56.366313      130.143000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      125.266000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      127.720000     0              
avg            19.000000      4262.974240    4208.931102    54.043138      132.725000     0              
LR1_2_7        14.000000      3253.867169    3069.119529    184.747641     246.010000     0              
LR1_2_7        14.000000      3248.169361    3095.374623    152.794738     245.286000     0              
LR1_2_7        15.000000      3220.200764    3128.918957    91.281807      239.893000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     240.779000     0              
LR1_2_7        15.000000      3219.612663    3134.156600    85.456063      240.334000     0              
avg            14.600000      3232.811778    3106.163672    126.648106     242.460000     0              
lr202          5.000000       1406.651797    1400.268521    6.383276       97.696000      0              
lr202          6.000000       1389.376469    1373.250559    16.125910      114.068000     0              
lr202          5.000000       1394.032315    1370.876331    23.155984      110.926000     0              
lr202          5.000000       1394.032315    1370.876331    23.155984      112.494000     0              
lr202          5.000000       1398.569803    1375.413819    23.155984      103.800000     0              
avg            5.200000       1396.532540    1378.137112    18.395427      107.796000     0              
lr203          4.000000       1141.388766    1123.002958    18.385808      211.973000     0              
lr203          4.000000       1141.388766    1123.002958    18.385808      210.492000     0              
lr203          5.000000       1155.388981    1137.752547    17.636433      152.679000     0              
lr203          4.000000       1196.843400    1192.276358    4.567041       149.781000     0              
lr203          5.000000       1185.430404    1167.044596    18.385808      116.999000     0              
avg            4.400000       1164.088063    1148.615884    15.472180      168.384000     0              
