Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1405.692891    1390.034531    15.658360      20.260000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      20.086000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      20.239000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      20.354000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      20.110000      0              
avg            16.000000      1405.692891    1390.034531    15.658360      20.209000      0              
lr111          14.000000      1309.291140    1287.278043    22.013097      25.683000      0              
lr111          13.000000      1310.553632    1276.788041    33.765590      25.176000      0              
lr111          14.000000      1309.381858    1288.356739    21.025119      24.980000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       25.697000      0              
lr111          13.000000      1305.390327    1298.878664    6.511663       26.076000      0              
avg            13.400000      1307.907352    1289.941926    17.965427      25.522000      0              
LR1_2_2        19.000000      4285.781865    4225.779870    60.001995      131.075000     0              
LR1_2_2        18.000000      4318.604327    4222.076091    96.528236      126.628000     0              
LR1_2_2        18.000000      4323.732240    4229.071928    94.660312      133.092000     0              
LR1_2_2        19.000000      4269.808471    4216.346127    53.462344      122.046000     0              
LR1_2_2        19.000000      4287.033557    4223.997870    63.035686      121.103000     0              
avg            18.600000      4296.992092    4223.454377    73.537715      126.788000     0              
LR1_2_7        14.000000      3253.867169    3069.119529    184.747641     234.805000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     228.965000     0              
LR1_2_7        14.000000      3253.867169    3069.119529    184.747641     233.102000     0              
LR1_2_7        14.000000      3295.025309    3189.692211    105.333098     234.443000     0              
LR1_2_7        14.000000      3253.867169    3069.119529    184.747641     232.016000     0              
avg            14.200000      3255.767150    3100.059890    155.707260     232.666000     0              
lr202          6.000000       1416.607123    1409.693894    6.913229       102.193000     0              
lr202          5.000000       1393.016071    1386.134251    6.881820       92.730000      0              
lr202          6.000000       1387.375228    1364.219244    23.155984      108.293000     0              
lr202          6.000000       1387.375228    1364.219244    23.155984      91.929000      0              
lr202          6.000000       1387.375228    1364.219244    23.155984      104.899000     0              
avg            5.800000       1394.349776    1377.697176    16.652600      100.008000     0              
lr203          5.000000       1187.743246    1170.106813    17.636433      136.423000     0              
lr203          4.000000       1146.568543    1128.182735    18.385808      217.106000     0              
lr203          5.000000       1178.267063    1159.881256    18.385808      116.923000     0              
lr203          5.000000       1166.009134    1161.442093    4.567041       122.070000     0              
lr203          4.000000       1204.894544    1200.327503    4.567041       132.339000     0              
avg            4.600000       1176.696506    1163.988080    12.708426      144.972000     0              
