Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1405.692891    1390.034531    15.658360      19.727000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      20.089000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      20.177000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      19.888000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      20.734000      0              
avg            16.000000      1405.692891    1390.034531    15.658360      20.123000      0              
lr111          14.000000      1310.052103    1289.026984    21.025119      25.699000      0              
lr111          13.000000      1318.676832    1312.165169    6.511663       25.692000      0              
lr111          13.000000      1312.583479    1306.071815    6.511663       25.058000      0              
lr111          13.000000      1313.801938    1306.677115    7.124823       24.614000      0              
lr111          14.000000      1309.381858    1288.356739    21.025119      24.809000      0              
avg            13.400000      1312.899242    1300.459564    12.439677      25.174000      0              
LR1_2_2        19.000000      4267.843982    4211.477669    56.366313      121.505000     0              
LR1_2_2        19.000000      4289.190072    4226.154386    63.035686      122.840000     0              
LR1_2_2        19.000000      4294.405498    4225.633177    68.772321      127.473000     0              
LR1_2_2        18.000000      4308.537790    4218.860569    89.677221      125.550000     0              
LR1_2_2        19.000000      4267.843982    4211.477669    56.366313      117.587000     0              
avg            18.800000      4285.564265    4218.720694    66.843571      122.991000     0              
LR1_2_7        14.000000      3255.142907    3080.096256    175.046651     229.272000     0              
LR1_2_7        14.000000      3296.909238    3185.603839    111.305399     239.385000     0              
LR1_2_7        16.000000      3240.353639    3159.474354    80.879285      218.147000     0              
LR1_2_7        14.000000      3253.389396    3074.793065    178.596332     234.348000     0              
LR1_2_7        14.000000      3253.389396    3074.793065    178.596332     233.593000     0              
avg            14.400000      3259.836915    3114.952116    144.884800     230.949000     0              
lr202          6.000000       1393.046586    1369.922011    23.124574      89.995000      0              
lr202          6.000000       1393.046586    1369.922011    23.124574      77.675000      0              
lr202          6.000000       1416.607123    1409.693894    6.913229       99.696000      0              
lr202          5.000000       1397.396907    1374.240923    23.155984      92.223000      0              
lr202          6.000000       1416.607123    1409.693894    6.913229       97.858000      0              
avg            5.800000       1403.340865    1386.694547    16.646318      91.489000      0              
lr203          4.000000       1143.970514    1125.584706    18.385808      215.571000     0              
lr203          4.000000       1198.319226    1193.752185    4.567041       149.724000     0              
lr203          5.000000       1143.304780    1125.668347    17.636433      207.624000     0              
lr203          4.000000       1148.285857    1125.361563    22.924294      220.490000     0              
lr203          5.000000       1169.216120    1150.830312    18.385808      175.408000     0              
avg            4.400000       1160.619299    1144.239423    16.379877      193.763000     0              
