Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
LR1_2_1        20.000000      4787.680062    4752.753596    34.926466      286.242000     0              
LR1_2_1        20.000000      4787.680062    4752.753596    34.926466      247.505000     0              
LR1_2_1        20.000000      4787.680062    4752.753596    34.926466      243.168000     0              
LR1_2_1        20.000000      4787.680062    4752.753596    34.926466      234.984000     0              
LR1_2_1        20.000000      4787.680062    4752.753596    34.926466      282.035000     0              
avg            20.000000      4787.680062    4752.753596    34.926466      258.786000     0              
LR1_2_10       15.000000      3375.802353    3368.560495    7.241857       416.933000     0              
LR1_2_10       15.000000      3373.698176    3363.671757    10.026419      426.693000     0              
LR1_2_10       15.000000      3373.749195    3363.722776    10.026419      451.503000     0              
LR1_2_10       15.000000      3369.363491    3349.652666    19.710825      453.693000     0              
LR1_2_10       15.000000      3377.826417    3366.786719    11.039698      432.950000     0              
avg            15.000000      3374.087926    3362.478883    11.609044      436.354000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      289.291000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      300.368000     0              
LR1_2_2        19.000000      4284.210856    4221.175170    63.035686      298.258000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      300.288000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      283.167000     0              
avg            19.000000      4266.247614    4210.870603    55.377012      294.274400     0              
LR1_2_3        17.000000      3511.089718    3478.913765    32.175953      419.170000     0              
LR1_2_3        16.000000      3510.755738    3465.865083    44.890655      358.639000     0              
LR1_2_3        16.000000      3510.755738    3465.865083    44.890655      386.471000     0              
LR1_2_3        16.000000      3510.755738    3465.865083    44.890655      385.859000     0              
LR1_2_3        16.000000      3510.755738    3465.865083    44.890655      363.885000     0              
avg            16.200000      3510.822534    3468.474819    42.347715      382.804000     0              
LR1_2_4        12.000000      2996.215929    2946.842709    49.373219      641.414000     0              
LR1_2_4        12.000000      2990.741553    2941.368334    49.373219      661.680000     0              
LR1_2_4        13.000000      2995.172704    2962.447380    32.725324      663.737000     0              
LR1_2_4        12.000000      2996.215929    2946.842709    49.373219      665.483000     0              
LR1_2_4        12.000000      2996.215929    2946.842709    49.373219      666.458000     0              
avg            12.200000      2994.912409    2948.868768    46.043640      659.754000     0              
LR1_2_5        19.000000      4273.233593    4270.516055    2.717538       250.193000     0              
LR1_2_5        19.000000      4273.233593    4270.516055    2.717538       260.248000     0              
LR1_2_5        19.000000      4273.233593    4270.516055    2.717538       251.809000     0              
LR1_2_5        19.000000      4273.233593    4270.516055    2.717538       245.385000     0              
LR1_2_5        19.000000      4273.233593    4270.516055    2.717538       233.892000     0              
avg            19.000000      4273.233593    4270.516055    2.717538       248.305000     0              
LR1_2_6        18.000000      3888.262906    3841.778890    46.484015      355.677000     0              
LR1_2_6        18.000000      3881.251012    3811.789699    69.461313      350.090000     0              
LR1_2_6        18.000000      3880.359210    3834.062654    46.296557      343.841000     0              
LR1_2_6        18.000000      3868.424002    3832.015871    36.408131      364.106000     0              
LR1_2_6        18.000000      3878.309935    3808.848622    69.461313      378.660000     0              
avg            18.000000      3879.321413    3825.699147    53.622266      358.474000     0              
LR1_2_7        15.000000      3213.519512    3128.389014    85.130498      525.745000     0              
LR1_2_7        15.000000      3232.257443    3110.305656    121.951787     550.919000     0              
LR1_2_7        15.000000      3214.802828    3133.222011    81.580817      491.924000     0              
LR1_2_7        14.000000      3253.389396    3074.793065    178.596332     516.764000     0              
LR1_2_7        14.000000      3253.867169    3069.119529    184.747641     498.140000     0              
avg            14.600000      3233.567270    3103.165855    130.401415     516.698000     0              
LR1_2_8        11.000000      2655.433983    2637.869323    17.564659      706.955000     0              
LR1_2_8        11.000000      2645.958676    2623.041082    22.917593      697.698000     0              
LR1_2_8        11.000000      2667.170644    2653.221750    13.948894      736.586000     0              
LR1_2_8        11.000000      2642.903503    2628.954609    13.948894      671.601000     0              
LR1_2_8        11.000000      2642.903503    2628.954609    13.948894      686.576000     0              
avg            11.000000      2650.874061    2634.408275    16.465787      699.883000     0              
LR1_2_9        18.000000      4093.430615    4036.103185    57.327430      263.226000     0              
LR1_2_9        18.000000      4085.219754    4021.722220    63.497533      261.669000     0              
LR1_2_9        18.000000      4084.152037    4065.611340    18.540697      263.142000     0              
LR1_2_9        18.000000      4087.374654    4021.608123    65.766531      267.698000     0              
LR1_2_9        18.000000      4093.526955    4076.891202    16.635753      266.389000     0              
avg            18.000000      4088.740803    4044.387214    44.353589      264.424000     0              
Average Time: 447.1917142857143
Fail percentage: 0
