Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1405.692891    1390.034531    15.658360      22.576000      0              
lr110          15.000000      1404.290945    1388.632584    15.658360      21.120000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      21.135000      0              
lr110          15.000000      1403.407088    1371.826609    31.580479      21.326000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      21.138000      0              
avg            15.600000      1404.955341    1386.112557    18.842784      21.459000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.291000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.852000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.378000      0              
lr111          13.000000      1305.119527    1298.607863    6.511663       26.659000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.214000      0              
avg            13.000000      1304.959749    1298.448085    6.511663       26.478000      0              
LR1_2_2        19.000000      4289.190072    4226.154386    63.035686      127.453000     0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      133.907000     0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      131.785000     0              
LR1_2_2        19.000000      4287.283308    4224.247621    63.035686      135.089000     0              
LR1_2_2        19.000000      4265.687467    4209.321153    56.366313      140.092000     0              
avg            19.000000      4273.578076    4214.544013    59.034062      133.665000     0              
LR1_2_7        15.000000      3223.122769    3114.588227    108.534542     245.379000     0              
LR1_2_7        15.000000      3223.600542    3108.914691    114.685851     246.661000     0              
LR1_2_7        15.000000      3222.639698    3103.826899    118.812799     247.280000     0              
LR1_2_7        15.000000      3222.324990    3103.364710    118.960280     248.970000     0              
LR1_2_7        15.000000      3222.639698    3103.826899    118.812799     244.813000     0              
avg            15.000000      3222.865540    3106.904285    115.961254     246.620000     0              
lr202          5.000000       1394.032315    1370.876331    23.155984      108.928000     0              
lr202          5.000000       1396.033556    1379.907646    16.125910      104.881000     0              
lr202          6.000000       1389.376469    1373.250559    16.125910      115.206000     0              
lr202          5.000000       1396.033556    1379.907646    16.125910      106.173000     0              
lr202          5.000000       1393.016071    1386.134251    6.881820       94.862000      0              
avg            5.200000       1393.698393    1378.015286    15.683107      106.010000     0              
lr203          4.000000       1144.207007    1125.821199    18.385808      205.711000     0              
lr203          6.000000       1274.286123    1263.393452    10.892671      104.906000     0              
lr203          5.000000       1164.454212    1158.497651    5.956561       161.409000     0              
lr203          4.000000       1204.894544    1200.327503    4.567041       129.623000     0              
lr203          5.000000       1155.388981    1137.752547    17.636433      150.078000     0              
avg            4.800000       1188.646173    1177.158470    11.487703      150.345000     0              
