Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1405.692891    1390.034531    15.658360      24.114000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      22.125000      0              
lr110          16.000000      1405.957455    1382.055992    23.901463      22.865000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      21.123000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      23.874000      0              
avg            16.000000      1405.092717    1387.785736    17.306981      22.820000      0              
lr111          13.000000      1310.553632    1276.788041    33.765590      27.876000      0              
lr111          13.000000      1309.145606    1302.020784    7.124823       26.810000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       27.861000      0              
lr111          14.000000      1309.291140    1287.278043    22.013097      27.330000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       27.727000      0              
avg            13.200000      1307.765997    1292.580630    15.185367      27.520000      0              
LR1_2_2        19.000000      4267.843982    4211.477669    56.366313      131.999000     0              
LR1_2_2        19.000000      4267.843982    4211.477669    56.366313      133.699000     0              
LR1_2_2        19.000000      4270.916433    4214.550120    56.366313      135.397000     0              
LR1_2_2        19.000000      4281.838861    4225.472548    56.366313      139.758000     0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      131.941000     0              
avg            19.000000      4270.261605    4213.895292    56.366313      134.558000     0              
LR1_2_7        14.000000      3253.867169    3069.119529    184.747641     248.230000     0              
LR1_2_7        15.000000      3217.247046    3140.088139    77.158907      237.358000     0              
LR1_2_7        14.000000      3253.867169    3069.119529    184.747641     246.880000     0              
LR1_2_7        15.000000      3230.327113    3118.653583    111.673531     236.788000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     237.288000     0              
avg            14.600000      3235.503486    3100.045886    135.457600     241.308000     0              
lr202          5.000000       1394.032315    1370.876331    23.155984      107.974000     0              
lr202          5.000000       1394.032315    1370.876331    23.155984      110.798000     0              
lr202          5.000000       1394.032315    1370.876331    23.155984      109.364000     0              
lr202          5.000000       1395.881524    1372.725540    23.155984      109.523000     0              
lr202          6.000000       1387.375228    1364.219244    23.155984      99.653000      0              
avg            5.200000       1393.070739    1369.914755    23.155984      107.462000     0              
lr203          5.000000       1193.512507    1179.693740    13.818767      193.085000     0              
lr203          4.000000       1143.621956    1125.236148    18.385808      221.428000     0              
lr203          5.000000       1155.388981    1137.752547    17.636433      158.617000     0              
lr203          4.000000       1143.970514    1125.584706    18.385808      229.720000     0              
lr203          4.000000       1178.311133    1173.744092    4.567041       136.474000     0              
avg            4.400000       1162.961018    1148.402247    14.558771      187.864000     0              
