Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
LR1_2_1        20.000000      4816.672934    4771.917987    14.918316      257.735000     0              
LR1_2_1        20.000000      4816.672934    4771.917987    14.918316      258.830000     0              
LR1_2_1        20.000000      4816.672934    4771.917987    14.918316      260.400000     0              
LR1_2_1        20.000000      4816.672934    4771.917987    14.918316      266.553000     0              
LR1_2_1        20.000000      4816.672934    4771.917987    14.918316      254.119000     0              
avg            20.000000      4816.672934    4771.917987    14.918316      259.527000     0              
LR1_2_10       15.000000      3387.054339    3365.328767    7.241857       454.406000     0              
LR1_2_10       15.000000      3385.434710    3363.709138    7.241857       433.099000     0              
LR1_2_10       15.000000      3386.909938    3362.144530    8.255136       441.100000     0              
LR1_2_10       15.000000      3400.140649    3375.375242    8.255136       462.015000     0              
LR1_2_10       15.000000      3380.806159    3359.080587    7.241857       457.612000     0              
avg            15.000000      3388.069159    3365.127653    7.647169       449.646000     0              
LR1_2_2        19.000000      4288.135275    4244.359711    14.591855      324.774000     0              
LR1_2_2        19.000000      4288.135275    4244.359711    14.591855      315.992000     0              
LR1_2_2        19.000000      4288.135275    4244.359711    14.591855      317.171000     0              
LR1_2_2        19.000000      4288.135275    4244.359711    14.591855      320.521000     0              
LR1_2_2        19.000000      4288.135275    4244.359711    14.591855      318.191000     0              
avg            19.000000      4288.135275    4244.359711    14.591855      319.329000     0              
LR1_2_3        17.000000      3561.571294    3547.585483    4.661937       466.725000     0              
LR1_2_3        17.000000      3561.571294    3547.585483    4.661937       472.518000     0              
LR1_2_3        17.000000      3561.978373    3545.148403    5.609990       474.567000     0              
LR1_2_3        17.000000      3561.571294    3547.585483    4.661937       501.170000     0              
LR1_2_3        17.000000      3561.571294    3547.585483    4.661937       491.457000     0              
avg            17.000000      3561.652710    3547.098067    4.851548       481.287000     0              
LR1_2_4        13.000000      3005.193030    2971.667780    11.175083      678.332000     0              
LR1_2_4        13.000000      3001.541419    3001.358966    0.060818       682.450000     0              
LR1_2_4        13.000000      3005.647149    2950.424727    18.407474      680.450000     0              
LR1_2_4        12.000000      3009.366031    2987.486406    7.293208       683.442000     0              
LR1_2_4        13.000000      3006.711052    2998.897754    2.604432       686.495000     0              
avg            12.800000      3005.691736    2981.967127    7.908203       682.233000     0              
LR1_2_5        18.000000      4243.150729    4227.747614    5.134372       361.803000     0              
LR1_2_5        18.000000      4243.150729    4227.747614    5.134372       361.944000     0              
LR1_2_5        18.000000      4243.150729    4227.747614    5.134372       357.450000     0              
LR1_2_5        18.000000      4243.150729    4227.747614    5.134372       353.721000     0              
LR1_2_5        18.000000      4243.150729    4227.747614    5.134372       360.106000     0              
avg            18.000000      4243.150729    4227.747614    5.134372       359.004000     0              
LR1_2_6        18.000000      3855.340180    3830.048693    8.430496       408.335000     0              
LR1_2_6        18.000000      3855.340180    3830.048693    8.430496       407.152000     0              
LR1_2_6        18.000000      3855.340180    3830.048693    8.430496       394.642000     0              
LR1_2_6        18.000000      3855.340180    3830.048693    8.430496       395.377000     0              
LR1_2_6        18.000000      3855.340180    3830.048693    8.430496       449.542000     0              
avg            18.000000      3855.340180    3830.048693    8.430496       411.009000     0              
LR1_2_7        15.000000      3253.252668    3219.677167    11.191834      518.781000     0              
LR1_2_7        15.000000      3253.819932    3226.465657    9.118092       480.074000     0              
LR1_2_7        16.000000      3252.219694    3217.838714    11.460327      469.519000     0              
LR1_2_7        15.000000      3249.456354    3185.458462    21.332631      482.072000     0              
LR1_2_7        15.000000      3249.456354    3185.458462    21.332631      474.948000     0              
avg            15.200000      3251.641001    3206.979692    14.887103      485.078000     0              
LR1_2_8        11.000000      2656.680449    2629.542879    9.045857       886.160000     0              
LR1_2_8        11.000000      2665.195052    2636.499380    9.565224       898.126000     0              
LR1_2_8        11.000000      2656.680449    2629.542879    9.045857       884.505000     0              
LR1_2_8        11.000000      2656.680449    2629.542879    9.045857       873.871000     0              
LR1_2_8        11.000000      2656.680449    2629.542879    9.045857       852.035000     0              
avg            11.000000      2658.383369    2630.934179    9.149730       878.939000     0              
LR1_2_9        17.000000      4048.264793    3979.120553    23.048080      316.266000     0              
LR1_2_9        17.000000      4048.264793    3979.120553    23.048080      311.691000     0              
LR1_2_9        17.000000      4048.264793    3979.120553    23.048080      312.420000     0              
LR1_2_9        17.000000      4048.264793    3979.120553    23.048080      316.422000     0              
LR1_2_9        17.000000      4048.264793    3979.120553    23.048080      309.502000     0              
avg            17.000000      4048.264793    3979.120553    23.048080      313.260000     0              
