Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1402.427458    1386.769098    15.658360      20.229000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      19.912000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      20.482000      0              
lr110          16.000000      1405.418155    1390.571546    14.846608      20.713000      0              
lr110          16.000000      1402.427458    1386.769098    15.658360      20.186000      0              
avg            16.000000      1403.025598    1387.529588    15.496010      20.304000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       24.960000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.003000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       24.854000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       24.894000      0              
lr111          14.000000      1309.291140    1287.278043    22.013097      24.959000      0              
avg            13.200000      1305.794071    1296.182121    9.611950       25.134000      0              
LR1_2_2        19.000000      4267.039277    4210.672963    56.366313      122.626000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      120.078000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      122.993000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      123.756000     0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      124.019000     0              
avg            19.000000      4262.813299    4208.770161    54.043138      122.694000     0              
LR1_2_7        15.000000      3214.641740    3129.511242    85.130498      229.533000     0              
LR1_2_7        14.000000      3253.389396    3074.793065    178.596332     241.915000     0              
LR1_2_7        14.000000      3260.836799    3181.104521    79.732278      242.836000     0              
LR1_2_7        14.000000      3253.389396    3074.793065    178.596332     242.080000     0              
LR1_2_7        15.000000      3220.304125    3134.700580    85.603544      234.973000     0              
avg            14.400000      3240.512291    3118.980495    121.531797     238.267000     0              
lr202          6.000000       1387.375228    1364.219244    23.155984      106.493000     0              
lr202          5.000000       1394.032315    1370.876331    23.155984      96.552000      0              
lr202          5.000000       1394.032315    1370.876331    23.155984      107.181000     0              
lr202          5.000000       1393.016071    1386.134251    6.881820       92.781000      0              
lr202          5.000000       1394.032315    1370.876331    23.155984      104.422000     0              
avg            5.200000       1392.497649    1372.596498    19.901151      101.485000     0              
lr203          4.000000       1140.543174    1122.157367    18.385808      220.777000     0              
lr203          4.000000       1140.976809    1118.773334    22.203475      226.047000     0              
lr203          4.000000       1140.991306    1122.605498    18.385808      223.129000     0              
lr203          4.000000       1141.388766    1123.002958    18.385808      212.915000     0              
lr203          4.000000       1197.491507    1192.924466    4.567041       142.190000     0              
avg            4.000000       1152.278313    1135.892725    16.385588      205.011000     0              
