Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1413.361692    1398.515084    14.846608      20.944000      0              
lr110          16.000000      1403.216413    1388.369805    14.846608      20.803000      0              
lr110          16.000000      1406.481845    1391.635237    14.846608      20.593000      0              
lr110          15.000000      1407.556378    1391.898017    15.658360      20.453000      0              
lr110          16.000000      1413.361692    1398.515084    14.846608      21.152000      0              
avg            15.800000      1408.795604    1393.786645    15.008958      20.789000      0              
lr111          14.000000      1309.291140    1287.278043    22.013097      26.025000      0              
lr111          13.000000      1308.017476    1305.050067    2.967409       26.080000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.045000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.036000      0              
lr111          14.000000      1309.291140    1287.278043    22.013097      25.887000      0              
avg            13.400000      1307.287873    1295.284487    12.003386      26.014000      0              
LR1_2_2        19.000000      4268.759918    4212.393605    56.366313      135.669000     0              
LR1_2_2        19.000000      4265.687467    4209.321153    56.366313      130.472000     0              
LR1_2_2        19.000000      4272.557832    4216.191519    56.366313      134.428000     0              
LR1_2_2        19.000000      4267.843982    4211.477669    56.366313      132.913000     0              
LR1_2_2        19.000000      4292.262523    4229.226837    63.035686      129.738000     0              
avg            19.000000      4273.422345    4215.722157    57.700188      132.644000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     238.821000     0              
LR1_2_7        14.000000      3253.389396    3074.793065    178.596332     242.266000     0              
LR1_2_7        15.000000      3223.122769    3114.588227    108.534542     237.765000     0              
LR1_2_7        14.000000      3257.731133    3083.654508    174.076625     236.751000     0              
LR1_2_7        15.000000      3234.988633    3125.981044    109.007589     246.236000     0              
avg            14.600000      3238.288173    3100.453099    137.835074     240.367000     0              
lr202          5.000000       1397.882765    1381.756855    16.125910      101.539000     0              
lr202          6.000000       1397.196876    1381.070966    16.125910      102.452000     0              
lr202          5.000000       1396.033556    1379.907646    16.125910      104.020000     0              
lr202          5.000000       1396.033556    1379.907646    16.125910      102.010000     0              
lr202          6.000000       1399.801563    1383.675653    16.125910      103.725000     0              
avg            5.400000       1397.389663    1381.263753    16.125910      102.749000     0              
lr203          4.000000       1157.273769    1138.887961    18.385808      175.784000     0              
lr203          4.000000       1142.128131    1123.742323    18.385808      199.046000     0              
lr203          4.000000       1158.459507    1136.256032    22.203475      151.068000     0              
lr203          4.000000       1149.057920    1126.133626    22.924294      191.072000     0              
lr203          5.000000       1164.047673    1153.049401    10.998273      148.833000     0              
avg            4.200000       1154.193400    1135.613869    18.579531      173.160000     0              
