Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1405.692891    1390.034531    15.658360      26.606000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      24.337000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      24.148000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      22.272000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      22.521000      0              
avg            16.000000      1405.692891    1390.034531    15.658360      23.976000      0              
lr111          14.000000      1309.291140    1287.278043    22.013097      28.517000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       29.565000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       27.774000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       28.474000      0              
lr111          14.000000      1309.291140    1287.278043    22.013097      27.276000      0              
avg            13.400000      1306.668339    1293.956102    12.712237      28.321000      0              
LR1_2_2        19.000000      4289.190072    4226.154386    63.035686      134.232000     0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      137.464000     0              
LR1_2_2        19.000000      4270.916433    4214.550120    56.366313      131.159000     0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      133.380000     0              
LR1_2_2        19.000000      4273.787195    4217.420881    56.366313      130.663000     0              
avg            19.000000      4271.924647    4214.224459    57.700188      133.379000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     235.926000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     236.302000     0              
LR1_2_7        15.000000      3221.731159    3108.922187    112.808971     236.415000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     232.131000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     234.489000     0              
avg            15.000000      3222.113377    3104.383358    117.730019     235.052000     0              
lr202          6.000000       1389.893266    1377.592950    12.300316      105.414000     0              
lr202          5.000000       1393.016071    1386.134251    6.881820       91.790000      0              
lr202          5.000000       1393.016071    1386.134251    6.881820       92.944000      0              
lr202          6.000000       1389.376469    1373.250559    16.125910      103.518000     0              
lr202          5.000000       1393.016071    1386.134251    6.881820       105.920000     0              
avg            5.400000       1391.663589    1381.849253    9.814337       99.917000      0              
lr203          4.000000       1144.207007    1125.821199    18.385808      168.318000     0              
lr203          5.000000       1185.430404    1167.044596    18.385808      113.717000     0              
lr203          4.000000       1146.788755    1128.402947    18.385808      213.264000     0              
lr203          5.000000       1169.622191    1161.646033    7.976158       115.653000     0              
lr203          4.000000       1143.970514    1125.584706    18.385808      208.540000     0              
avg            4.400000       1158.003774    1141.699896    16.303878      163.898000     0              
