Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr110          16.000000      1405.692891    1390.034531    15.658360      57.013000      0              
lr110          15.000000      1406.672521    1375.092042    31.580479      57.825000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      50.317000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      19.098000      0              
lr110          16.000000      1405.692891    1390.034531    15.658360      20.241000      0              
avg            15.800000      1405.888817    1387.046033    18.842784      40.898000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.680000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       28.235000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       28.992000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.831000      0              
lr111          13.000000      1304.919804    1298.408141    6.511663       26.792000      0              
avg            13.000000      1304.919804    1298.408141    6.511663       27.506000      0              
LR1_2_2        19.000000      4261.756804    4208.294461    53.462344      130.059000     0              
LR1_2_2        19.000000      4270.916433    4214.550120    56.366313      130.886000     0              
LR1_2_2        19.000000      4265.937218    4209.570904    56.366313      129.974000     0              
LR1_2_2        19.000000      4262.864767    4206.498453    56.366313      129.793000     0              
LR1_2_2        19.000000      4270.666682    4214.300369    56.366313      129.689000     0              
avg            19.000000      4266.428381    4210.642861    55.785519      130.080000     0              
LR1_2_7        15.000000      3222.208932    3103.248651    118.960280     231.053000     0              
LR1_2_7        15.000000      3223.014474    3113.755183    109.259291     235.491000     0              
LR1_2_7        15.000000      3221.731159    3108.922187    112.808971     234.621000     0              
LR1_2_7        14.000000      3269.526218    3155.964158    113.562060     239.389000     0              
LR1_2_7        15.000000      3222.830773    3103.870492    118.960280     233.460000     0              
avg            14.800000      3231.862311    3117.152134    114.710177     234.802000     0              
lr202          6.000000       1389.376469    1373.250559    16.125910      101.546000     0              
lr202          6.000000       1389.376469    1373.250559    16.125910      102.540000     0              
lr202          5.000000       1393.016071    1386.134251    6.881820       89.786000      0              
lr202          6.000000       1387.375228    1364.219244    23.155984      106.612000     0              
lr202          5.000000       1395.490801    1375.081471    20.409330      98.548000      0              
avg            5.600000       1390.927007    1374.387217    16.539791      99.806000      0              
lr203          4.000000       1143.970514    1125.584706    18.385808      201.994000     0              
lr203          5.000000       1179.518372    1161.132564    18.385808      117.539000     0              
lr203          5.000000       1186.318296    1177.639581    8.678715       118.061000     0              
lr203          4.000000       1144.709878    1126.324071    18.385808      209.947000     0              
lr203          4.000000       1180.476335    1153.269928    27.206407      155.157000     0              
avg            4.400000       1166.998679    1148.790170    18.208509      160.539000     0              
