Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr101          19.000000      1651.436859    1650.799240    0.212540       14.824000      0              
lr101          19.000000      1651.436859    1650.799240    0.212540       19.014000      0              
lr101          19.000000      1651.436859    1650.799240    0.212540       15.172000      0              
lr101          19.000000      1651.436859    1650.799240    0.212540       17.174000      0              
lr101          19.000000      1651.436859    1650.799240    0.212540       17.702000      0              
avg            19.000000      1651.436859    1650.799240    0.212540       16.777000      0              
lr102          17.000000      1505.289527    1493.863572    3.808652       23.414000      0              
lr102          17.000000      1505.289527    1493.863572    3.808652       23.308000      0              
lr102          17.000000      1505.289527    1493.863572    3.808652       23.715000      0              
lr102          17.000000      1505.289527    1493.863572    3.808652       24.289000      0              
lr102          17.000000      1505.289527    1493.863572    3.808652       23.979000      0              
avg            17.000000      1505.289527    1493.863572    3.808652       23.741000      0              
lr103          13.000000      1317.459286    1317.459286    0.000000       26.986000      0              
lr103          13.000000      1317.459286    1317.459286    0.000000       26.664000      0              
lr103          13.000000      1317.459286    1317.459286    0.000000       25.453000      0              
lr103          13.000000      1317.459286    1317.459286    0.000000       26.156000      0              
lr103          13.000000      1317.459286    1317.459286    0.000000       24.456000      0              
avg            13.000000      1317.459286    1317.459286    0.000000       25.943000      0              
lr104          9.000000       1013.389290    1013.389290    0.000000       42.029000      0              
lr104          9.000000       1013.389290    1013.389290    0.000000       42.798000      0              
lr104          9.000000       1013.389290    1013.389290    0.000000       40.413000      0              
lr104          9.000000       1013.389290    1013.389290    0.000000       40.409000      0              
lr104          9.000000       1013.389290    1013.389290    0.000000       42.777000      0              
avg            9.000000       1013.389290    1013.389290    0.000000       41.685000      0              
lr105          14.000000      1378.091763    1377.111018    0.326915       23.412000      0              
lr105          14.000000      1378.091763    1377.111018    0.326915       23.012000      0              
lr105          14.000000      1378.091763    1377.111018    0.326915       24.437000      0              
lr105          14.000000      1378.091763    1377.111018    0.326915       23.173000      0              
lr105          14.000000      1378.091763    1377.111018    0.326915       20.342000      0              
avg            14.000000      1378.091763    1377.111018    0.326915       22.875000      0              
lr106          14.000000      1413.627839    1395.750744    5.959032       24.980000      0              
lr106          14.000000      1413.627839    1395.750744    5.959032       25.548000      0              
lr106          14.000000      1413.627839    1395.750744    5.959032       24.930000      0              
lr106          14.000000      1413.627839    1395.750744    5.959032       24.388000      0              
lr106          14.000000      1413.627839    1395.750744    5.959032       24.364000      0              
avg            14.000000      1413.627839    1395.750744    5.959032       24.842000      0              
lr107          14.000000      1371.534993    1362.753739    2.927084       27.093000      0              
lr107          14.000000      1371.534993    1362.753739    2.927084       27.320000      0              
lr107          14.000000      1367.543355    1362.906022    1.545778       25.776000      0              
lr107          14.000000      1371.534993    1362.753739    2.927084       24.581000      0              
lr107          14.000000      1367.543355    1362.906022    1.545778       24.316000      0              
avg            14.000000      1369.938337    1362.814652    2.374562       25.817000      0              
lr108          11.000000      1176.414661    1176.414661    0.000000       27.298000      0              
lr108          11.000000      1176.414661    1176.414661    0.000000       26.948000      0              
lr108          11.000000      1176.414661    1176.414661    0.000000       27.873000      0              
lr108          11.000000      1176.414661    1176.414661    0.000000       28.115000      0              
lr108          11.000000      1176.414661    1176.414661    0.000000       27.113000      0              
avg            11.000000      1176.414661    1176.414661    0.000000       27.469000      0              
lr109          12.000000      1303.585462    1294.671777    2.971229       29.188000      0              
lr109          12.000000      1303.585462    1294.671777    2.971229       27.678000      0              
lr109          12.000000      1303.585462    1294.671777    2.971229       27.962000      0              
lr109          12.000000      1303.585462    1294.671777    2.971229       26.419000      0              
lr109          12.000000      1303.585462    1294.671777    2.971229       28.668000      0              
avg            12.000000      1303.585462    1294.671777    2.971229       27.983000      0              
lr110          17.000000      1424.500544    1420.809516    1.230343       22.869000      0              
lr110          17.000000      1424.500544    1420.809516    1.230343       22.552000      0              
lr110          17.000000      1424.500544    1420.809516    1.230343       22.792000      0              
lr110          17.000000      1424.500544    1420.809516    1.230343       23.814000      0              
lr110          17.000000      1424.500544    1420.809516    1.230343       23.465000      0              
avg            17.000000      1424.500544    1420.809516    1.230343       23.098000      0              
lr111          13.000000      1312.130627    1303.228400    2.967409       28.986000      0              
lr111          13.000000      1312.130627    1303.228400    2.967409       29.360000      0              
lr111          13.000000      1312.130627    1303.228400    2.967409       28.690000      0              
lr111          13.000000      1312.130627    1303.228400    2.967409       30.713000      0              
lr111          13.000000      1312.130627    1303.228400    2.967409       29.212000      0              
avg            13.000000      1312.130627    1303.228400    2.967409       29.392000      0              
lr112          21.000000      1756.556760    1728.352832    9.401309       17.486000      0              
lr112          21.000000      1756.556760    1728.352832    9.401309       17.289000      0              
lr112          21.000000      1756.556760    1728.352832    9.401309       16.640000      0              
lr112          21.000000      1766.045809    1765.177292    0.289506       17.805000      0              
lr112          21.000000      1756.556760    1728.352832    9.401309       16.677000      0              
avg            21.000000      1758.454570    1735.717724    7.578949       17.179000      0              
Average Time: 25.56675
Fail percentage: 0
