Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr201          5.000000       1332.036602    1332.036602    0.000000       161.223000     0              
lr201          6.000000       1329.759865    1329.759865    0.000000       166.888000     0              
lr201          5.000000       1332.036602    1332.036602    0.000000       162.516000     0              
lr201          6.000000       1329.759865    1329.759865    0.000000       167.289000     0              
lr201          6.000000       1321.015351    1321.015351    0.000000       167.360000     0              
avg            5.600000       1328.921657    1328.921657    0.000000       165.055000     0              
lr202          6.000000       1394.137726    1390.829405    1.102773       190.536000     0              
lr202          6.000000       1394.137726    1390.829405    1.102773       201.319000     0              
lr202          6.000000       1394.137726    1390.829405    1.102773       200.828000     0              
lr202          6.000000       1394.772739    1391.464418    1.102773       206.147000     0              
lr202          6.000000       1394.137726    1390.829405    1.102773       205.644000     0              
avg            6.000000       1394.264728    1390.956408    1.102773       200.894000     0              
lr203          5.000000       1160.241408    1158.032227    0.736394       350.334000     0              
lr203          4.000000       1157.910689    1157.910689    0.000000       385.517000     0              
lr203          4.000000       1157.910689    1157.910689    0.000000       352.907000     0              
lr203          4.000000       1157.910689    1157.910689    0.000000       391.871000     0              
lr203          5.000000       1174.847668    1174.847668    0.000000       266.551000     0              
avg            4.400000       1161.764229    1161.322393    0.147279       349.436000     0              
lr204          4.000000       1111.173266    1111.173266    0.000000       306.752000     0              
lr204          4.000000       1111.173266    1111.173266    0.000000       302.568000     0              
lr204          4.000000       1111.173266    1111.173266    0.000000       302.796000     0              
lr204          4.000000       1111.173266    1111.173266    0.000000       299.243000     0              
lr204          4.000000       1111.173266    1111.173266    0.000000       297.232000     0              
avg            4.000000       1111.173266    1111.173266    0.000000       301.718000     0              
lr205          4.000000       1179.170177    1179.170177    0.000000       390.514000     0              
lr205          4.000000       1179.170177    1179.170177    0.000000       357.061000     0              
lr205          4.000000       1179.170177    1179.170177    0.000000       358.764000     0              
lr205          4.000000       1179.170177    1179.170177    0.000000       352.298000     0              
lr205          4.000000       1179.170177    1179.170177    0.000000       351.950000     0              
avg            4.000000       1179.170177    1179.170177    0.000000       362.117000     0              
lr206          6.000000       1207.568219    1207.568219    0.000000       189.105000     0              
lr206          6.000000       1207.568219    1207.568219    0.000000       185.910000     0              
lr206          5.000000       1223.624232    1223.624232    0.000000       250.249000     0              
lr206          5.000000       1223.475314    1223.475314    0.000000       236.832000     0              
lr206          5.000000       1223.475314    1223.475314    0.000000       280.669000     0              
avg            5.400000       1217.142260    1217.142260    0.000000       228.553000     0              
lr207          4.000000       1226.304105    1226.304105    0.000000       366.963000     0              
lr207          4.000000       1226.304105    1226.304105    0.000000       359.790000     0              
lr207          4.000000       1226.304105    1226.304105    0.000000       363.092000     0              
lr207          4.000000       1226.304105    1226.304105    0.000000       361.147000     0              
lr207          4.000000       1226.304105    1226.304105    0.000000       311.847000     0              
avg            4.000000       1226.304105    1226.304105    0.000000       352.567000     0              
lr208          4.000000       1070.939966    1070.939966    0.000000       385.289000     0              
lr208          4.000000       1066.628426    1066.628426    0.000000       381.368000     0              
lr208          4.000000       1070.939966    1070.939966    0.000000       369.356000     0              
lr208          4.000000       1070.939966    1070.939966    0.000000       342.747000     0              
lr208          4.000000       1069.900914    1069.900914    0.000000       378.131000     0              
avg            4.000000       1069.869847    1069.869847    0.000000       371.378000     0              
lr209          5.000000       1110.987502    1110.987502    0.000000       276.010000     0              
lr209          5.000000       1111.688162    1111.688162    0.000000       314.328000     0              
lr209          5.000000       1136.335442    1136.335442    0.000000       265.507000     0              
lr209          5.000000       1133.629120    1133.629120    0.000000       249.451000     0              
lr209          5.000000       1128.534933    1124.491009    1.347975       265.120000     0              
avg            5.000000       1124.235032    1123.426247    0.269595       274.083000     0              
lr210          4.000000       1082.417251    1082.417251    0.000000       294.240000     0              
lr210          4.000000       1082.417251    1082.417251    0.000000       294.173000     0              
lr210          4.000000       1082.417251    1082.417251    0.000000       332.046000     0              
lr210          4.000000       1082.417251    1082.417251    0.000000       290.674000     0              
lr210          4.000000       1082.417251    1082.417251    0.000000       339.282000     0              
avg            4.000000       1082.417251    1082.417251    0.000000       310.083000     0              
lr211          6.000000       1370.951032    1367.369047    1.193995       207.255000     0              
lr211          6.000000       1370.951032    1367.369047    1.193995       201.479000     0              
lr211          6.000000       1371.486309    1367.904323    1.193995       198.860000     0              
lr211          6.000000       1376.058865    1372.476880    1.193995       191.671000     0              
lr211          6.000000       1370.951032    1367.369047    1.193995       201.019000     0              
avg            6.000000       1372.079654    1368.497669    1.193995       200.056000     0              
Average Time: 300.069375
Fail percentage: 0
